text	label
i do not want to do anything as far as law be concern . i would recommend that she and the father raise the child , but sadly that may not happen . i will just continue to have pity for all of the irresponsible `` lover `` out there . and ill continue to have pity for abused and unplanned pregnant woman lack basic healthcare .	1
b . i be not try to extend any agenda on the government . i do not want to make this country into a theocracy . where do you get that from ? do you not say , ' these people need to be stop ? ' or be that still part of the article ? if that be you , then that be a viewpoint that , if implement , will directly influence public policy . you say you do not want to make this country a theocracy , right ? well , do you want to make it / keep it a non - theocracy ? if so , you be try to extend / keep an ideology impose through government . i be not say that be bad ; i be only say it be what it be .	0
e ' past ( from many year ago in fact ) in their face when they mess up . the same could be say of clinton . tell me . how do people learn if you insist on cover up these situation ? if a person like sanford be not expose to his own medicine , how will he ( or others ) not recognize how it taste ? furthermore , i find your perspective a little baffling . what he say `` many year ago `` ? be that something he should be embarrass of , because he be wrong ? or should he be embarrass cause he get catch ? cause the standard of not cheat on your wife be not a bad standard . it ' s a good standard . we have too many politician who look out for their own interest , and say thing just for political gain not to take it seriously .	0
i have never understand this need to call baby he or she , rather than `` it `` . i refer to my own daughter use `` it `` for the first month after she be bear . it be only because my own mother object to me do so that i stop . baby look like baby , not like boy or girl . it make sense to refer to them as `` it `` . it also save stranger get embarrased when they guess the gender wrongly . refer to baby as `` it `` : it be not disrespectful and it ' s sensible . well i know it would not be sensible for anyone to call my child an it that be just disrespectfull to both your partener and child .	0
what poland ' s leader be think . be an couple billion dollar worth be target by several hundred russian warhead ? the us be try to convince poland to let them place part of the us missile shield in poland . they be do this in their normal bribing way . however , since the shield can obviously in the future be use against china and russia , be it worth it to poland to go from be not an target to be the coordinate for many multimegaton warhead ? and you have to account for the likelihood of any actual exchange . so it be worth it to the pole ? do someone hack your account , oblivious ? you sound like a fsb bot in this post . 	1
you would not want the perp to be disadvantage too much now would you ? how many shot must one allow the perp before you can fire back ? i be not against conceal carry in principle but open carry seem silly to me . i smell poser .	0
“ however the bible do say `` i create you before i place you in the womb `` . this would imply that god create you before you be even conceive . ” so ? god also say he make you out of dirt and then supernaturally lift the dirt from the ground into the woman ' s uterus . oh well , i suppose it be all beliefs no matter how silly it sound .	1
i have post this before , but i will post it again to filter out the digressive post of the anti - gun people . i guess they be hop to change the subject to something they could debate , but it do not seem to work , now do it ? statistically , tobacco kill nine time as many people as all homicide and gun accident combine , and alcohol kill almost twice as many as die in gun - related death . ( src ) even if you count suicide ( assume every single one of them be with a gun , which they be not ) , alcohol still kill more people . so , if your intention be to save life , then why do not you ban this stuff ? could it have something to do with the fact that you enjoy alcohol and tobacco ? it ' s a lot easy to kill someone with a gun than a cigarette or a beer .	1
i do not know if you read the last part of my post , but i will repeat it more clearly . a baby be always reliant and demanding of another person ' s care . a baby outside of the womb still depend on its mother ( or somebody at least ) to consistently keep him fed , to help him sleep and to change his diaper . a baby can stay alive for a bare minimum of time outside the womb , but it still need care . viable may not be the right word for you . maybe i should say as ' genuine ' a baby as the newborn . and you be correct when you say : ' ' the probability be progressively less with each few number of week . ' but that only make sense when the womb be empty . when the womb be occupy , it be occupy with a living function baby . function ? the fetus breathe freely ? it cry when it be hungry or uncomfortable ? it demand attention ? it smile and coo and be cute to those who behold it ? wow ! do not know that fetus be that active and functional .	1
thanks voice . it ' s good to see that there be a voice of reason here . good , associate yourself with him . after all , have a best pal who weave a web of contridictions and lie can not hurt you right ?	1
be that worth it ? i do not think so . i have my own idea for a healthcare plan . it ' s not at all universal , but it help the people who need help without subject people to substandard care . i have hear that the usa spend around 40 % ( total ) more on health care than canada do . that would be impressive if it be not for one fact . the usa have 900 % of our population . it be your administration cost what be get you the most . we only spend around 11 % on administration while the usa spend around 25 % of their health care dollar . we have a cap on how much a doctor can be sue for as well . yes , our system be not perfect , but it still work . nearly 50 million american do not have health care at all , that be around 18 % of your total population . this be quite shameful . as i have state , the usa be the only nation in the industrialize world to not have universal health care .	0
interesting and so revealing , you be so twisted in your thinking that you equate amoral liberal / socialist as real american while consider traditionalist like me as less than ' real american ' ? your side anti american sentiment be why this country be spiral into a moral and fiscal decline that we may be too late to salvage for the next generation . as for make call and drive your 5 liberal to vote early , if this be even true , sorry , but it ' s too little to late . the ' real american ' have reject your messiah ' s gospel of marxism and will vote out all of the liar who support his marxist agenda . now bend over and take it like a man because we be on the eve of your reality check . emoticonxbouncer emoticonxagree i love how you claim that the teabag party be not affiliate with the republican , who be they go to vote with ? . the democrat ? . they may not claim to be republican but last i check we only have two major party represent us in the house and senate , with maybe one or two independent . the tea bag party be not big enough to control anything without republican so enlighten me , who be they go to vote with to destroy what obama have accomplish so far ? . 	1
if they be a very small minority , what ' s the problem ? what kind of question be that ? we can not have true freedom until dissenter have be hunt down and kill , or toss into th gulag . er , i mean , prison , for demonstrate their dissent .	1
these last two case be of course not the norm , but they indicate the wide - range of idea that can be routinized by the judicious quoting of scientific authority . and you have just describe `` creation science . `` no application of the scientific method . no testing . the conclusion be know before the judicious quoting of scientific authority have even begin . i notice that you use one of those quote of a scientific authority below . you show that you be what you decry .	1
even before the repeal of d.c. ' s handgun ban , the city ' s police reestablish a gun - recovery unit and focus on seize illegal firearm . so then the handgun ban do absolutely nothing . nice to see you could finally admit the truth .	1
you must be think of behe . dembski originally plan to be part of the trial , but when he realize that he ' d be require to testify under oath , he back out . in other word , he be unwilling to promote his view when he ' s not allow to lie or when he will be require to answer question he do not want to answer . interesting , eh ? i guess it ' s okay to lie for jesus just so long as he ain ' t intently watch .	1
so why do they call polar bear and brown bear different `` specie `` when they can breed and produce fertile offspring together ? because , when each be in its natural habitat , they be reproductively isolate .	0
kronus , if you have the spirit of christ live inside you like the bible say his follower have , you would be preach / defend jesus instead of warm up to a pagan infidel like orion , who have now spend some 8 year slander and attack the biblical jesus ( chant `` gay jesus `` ) and most anyone who believe in him . ez , if the concept of gay jesus offend you , why do you bring up the subject incessantly ? you be the only one who do this around here . truly bizarre . for example . 	0
your ad hominem attack preclude me from engage you in a worthwhile debate on the issue . you be nothing but a troll and so i will not be bother with you any long . i will print your response to me for the day when i need extra toilet paper material . ad hominem - wikipedia , the free encyclopedia i can tell that you dismiss the post below that . and i feel i can assume that you do not read it . odd that a paranoid conspiracy theorist / communist who conclude that communism have never lead to dictatorship should accuse me of be a fanatic .	1
nah i always watch the site while im off line as a guest , and i join when there ' s controversy i be not like my besty prod who stay on 24 / 7 i just get on every now and then and i get on today to see this scandal . how delicious ! oh really ? anybody can say that they be a always a guest on here and then all of a sudden come . nice try for an excuse .	1
some argue that the mountain be not that tall yet . that make no sense whatsoever give the rate of tectonic plate drift . plate move at 1 inch a year . that ' s 500 foot over 6,000 year . everest be by far taller then that . some argue that plat move faster . to create everest in 6,000 year would mean plate would have to move almost five foot every year in the same direction . while plate movement be relate to the earth ' s core heat , the necessary heat to have that much movement would mean the earth ' s core would have to be hundred of time hotter . that ' s way more then the surface of the sun . but even bad , even if there be some unknown mechanism to cause such movement , it would generate heat . the heat generate by the creation of the mountain of the world would be more than enough to reduce the entire surface to melt lava . add to that the fact that the condensation of the `` vapor canopy `` would release enough heat to boil all of the water on earth .	0
wow , a story about a sea monster . how . original . emoticonxrolleyeswow , so balrogs existed accord to the bible ? whoda thunk . as abovehow about this explanation - you be read way too much into your precious bible . what be incredible be that this be probably the most enlightened response i can expect from this crowd .	0
try as it be . most of them that would put dangerous individual away for a long time be never use . so we be not in the mood to discuss future restriction that will not be use either . not in the mood ? oh i see because they restrict you already your not in the mood to remove the regulation that do not work and insert proper one that do . excellent ignore the issue at hand and give no suggestion to improve upon the current law and restriction . 	1
be not there already drug in existence that contain the chemical that be ( supposedly ) beneficial in marijuana ( i . e . thc ) ? i look it up and apparently there be a synthetic form of thc on the market , ( generically know as dronabinol and sell under the trade name marinol ) . but it be only allow under restrict prescription ( it ' s a schedule ii control substance , the same as morphine or cocaine ) and be far less effective than plant - derive thc .	0
no church have to marry any couple if they do not wish to do so . but apparently they can not say no to rent the property for a gay wedding , even if they decide to just say ' no ' to everyone and get out of business . go figure	1
ya know , ez , imitation be the most sincere form of flattery . just think i ' d mention that happy i can not believe he use that on me . just go to show that he will mimic not only preacher but any one else that he think will make him look good at the time . ez why do not you stop this ? people will actually converse with and discuss thing that you feel be important if you would only think for yourself . forget the dogma , . forget the spoon fee interpetations of a dusty old book and think for yourself . people will actually begin to take you seriously .	1
three thousand ! if someone demonstrate a change in attitude towards another after hear another person ' s story they probably be able to feel some degree of empathy . do the pacific ocean truly ' exist ' ? oh yeah 3000 ! time to celebrate !	0
jyoshu , some statement just do not need qualifier . some statement be obviously mean to demonstrate a common thread regard a group action , but not to claim the entire group commit that action . so it ' s just fine if someone say `` gay people be prone to force christian out of their town `` , eh ? interest . emoticonxwowjust `` typical english usage `` , after all . 	1
i ' personally ' feel that sex ed encourage have sex , and not abstinence . they should be teach just the basic , and child if they be interested can talk about it with their parent or old friend . abstinence be not be encourage , rather shun . maybe i be just old fashion , and 16 at the same time i love how what you ' personally ' feel be in direct conflict with acedemic study . science say force = mass time acceleration , but i personally feel that force = velocity time volume , so that must be the right answer .	1
many of the gun hat crowd also own gun . it ' s the elitism belief , that they be superior to all human and thus deserve to be arm , while everyone else in the world should be unarmed and bow before them as if they be god . make about as much sense as say many of the car hating crowd ( people who support such law as car registration ) also own car . more evidence that your handler have train you to see the world in black and white .	1
science tell us that there be no global flood a la noah , not that there be no god . now , if you choose to interpret that as a reasonable person and realize that science show that `` a noah ' s flood - causing god `` do not exist , then kudos . this do not mean that there be no god whatsoever . the error you be make be that you be equate creationism with god . we have disprove special creation . handily . so one might say that there ' s good evidence that a god represent by a literal interpretation of the bible do not exist . but that do not mean that no god exist , or that a christian god do not exist . that ' s the standard dance . victor stenger do not say it that way . on the back of his book , one review put it this way ;	0
similarly , if you be boyfriend be happy to have sex with someone 2 year young than he be ( which be a pretty significant age gap at that age ) . how long have the boyfriend be 16 ? be he close to 15 or 17 ? how long have nocturnal09 be 14 ? be she close to 13 or 15 ? if nocturnal09 will be 15 in a couple of day or so and the boyfriend just turn 16 about a month ago , then the 14 v 16 thing be not really the big deal . depend on when their b - day fall , they could both be in the same graduating class . he could have be bear in may 1990 while she be bear in july 1991 . therefor , he be 16 but she will still be 14 for at least another half of a month . now , none of this information be give . all i be say be that the 2 year gap ( until more info be give there ) can not be consider the big problem .	0
religion = faith in a deity or deity ( rough definition ) atheism = lack of religion / deities therefore , atheism = lack of faith there be no `` faithful `` begin point of atheism . so atheism do not `` need `` fact ? if it claim to have complete knowledge of evolution , do not it need all the fact ? if the answer be no , then how can it argue against religion ? miller do not explain it .	0
if we be create in god ' s image , then it would make sense that equally our emotion be a reflection of god ' s emotion . that our emotion be imperfect version of his . of course i would personally say that when man invent god , they felt the need to give him human characteristic in order to make their invention more understandable . and to assist in the oppression of others by the ever - present threat of an ' angry god who will smite you ' . an ' ambivalent god who be above that sort of thing ' just be not as good at convince people that whatever you say be right . man can not invent anything that do not already exist in form . do we invent the wheel , or discover the idea ? do the wright brother invent machine power flight , or be it that they stumble upon it ? in every culture , in every society , man look to something great than himself . they simple do not leave it at themselves and be do with it .	1
abortion , voting , spousal abuse , property ownership , social status , equal pay and the list go on . in the us as recently as 50 - year ago , the list be endless if the woman be black living in certain us state . we be make some social progress , but that seem to be slow in several state as our government impose siege mentality roll out the same old insecurity . as post by tastyfish in kinder term , fundamentalist consider the past century of advancement of woman right as a bad thing ; barefoot , pregnant , uneducated and chain in the hut be their ideal woman . i be sorry , but i find this completely ridiculous and unfounded . i can see ( remotely ) how abortion might be consider anti - woman ( although it be of course anti - life before be anything else ) , but how have christianity directly sanction the question of woman ' s suffrage , spousal abuse , property ownership , social status , etc ? . by the way , do you consider fundamentalist to be the best representative of a religion ? i be catholic , and i believe i understand the dogma and principle of my faith quite enougth to say that nothing of what you have mention ( except abortion , because it have nothing to do with woman ' s right ) be view positively by the catholic church , or ever have be . please explain with detail .	0
`` they do not have . 3 8 s anymore . they have ak - 4 7 s . . they have automatic weapon now , `` say sgt . pfeil . well if they be automatic weapon then they be obviously import them illegally from outside the country and violate federal regulation . you have get even big problem than you think .	0
just get in to work in westminster , have to walk halfway accross town after be evacuate at kensignton . it ' s pretty chaotic out there , and god know how i be get home . yeah not good . see , a terrorist attack be probably the sort of thing i would use as an excuse to not go to work . 	1
i just be impressed that the fossil be not find by happenstance . so be i . i do say i be play devil ' s advocate . as far as i be concern , tiktaalik be a triumph of scientific deduction .	0
last i check , drug prohibition begin much early than the 1 9 8 0 s . the ' 8 0 s fall in violent crime be more likely a result of the legalization of abortion than it be a result of the `` success of the war on drug . `` demographic play a role , but it do not explain away the whole shift in the number .	0
but the creationists continue to attempt to impose their religion on others as science by the late `` intelligent design `` movement . the id movement be nothing more than creationism that attempt to avoid a mention of god . once id theory ( which be not theory since it be not base on evidence and test ) be allow into the school , then the next step will be to introduce the fundamentalist christian god as the designer . oh what a shame ! especially if it ' s true ! where do you get the idea that id theory be not base on evidence and / or testing ?	1
1 . bible inerrancy : 2 . the divinity of jesus happy . the virgin birth : 4 . the belief that jesus die to redeem man : 5 . an expectation of the second coming , or physical return of jesus christ to initiate his 1000 - year rule on earth : congratulation , hunter . you have just accept the 5 primary tenet of fundamentalism . so i guess that make you a fundamentalist .	1
please do not neglect the importance of this question since it lie at the very heart of the pro - life view of the beginning of human right . if you want woman to give up their right to their own body because of the significance of this transition ( i . e . conception ) , then it be critically important that you detail what it be in the transition that make it so significant . well we assume a right to your own body here . it be also important for you to justify why there should be a difference in human and person and then justify why do so this time be different from when this be previously do in history . i guess i do not agree with the idea that you have no right until you can prove you should have them . if this be the standard then we be all in trouble .	0
madison reject all change to the constitution that he think would weaken the federal government , include its control over the militia . as he rhetorically ask , ' for whose benefit be the militia organize , arm and discipline ? for the benefit of the united state . ' [ 91 ] he be willing to respond to the fear of the antifederalists by grant the state , in carl bogus ' s word , ' a concurrent authority [ page 74 ] to arm their militia . ' [ 92 ] the result be a single sentence with a clarify preamble : ' a well regulate militia , be necessary to the security of a free state , the right of the people to keep and bear arm , shall not be infringe . ' [ 93 ] chicago - kent law review i doubt you know enough about carl bogus speedy defense of bellesiles and his dependance on a flaw study by loftin which be also in turn defend by jack rakov who later apologize out of embarrasment ? want to take a shot and drag this farther off topic and embarrass yourself and star gazer and any other adherent ? you well know you be in the wrong ballpark as have be point out many time on this very board . keep clutch at straw you will never get enough to build that strawman . beat a dead horse be bad enough . all 9 justice agree the right be individual in heller .	1
by what standard of evidence do evolution science claim a direct evolutionary relationship with those hominid that precede us such as java , peking and neanderthal man , be it base on chromosomal , amino acid , cytochrome c , genetics , dna , lifestyle , or simply base on their hominid / primate similarity ? now if you come back with evidence that neanderthal bury their dead , and deduce from that a direct relationship with modern man , then surely some chemical relationship have also be discover since the advent of dna technology , whether it it nuclear or mitochondrial similarity / connection , or one of the other chemical relationship mention above . but rather than be honest about your mistake , you just change thing without pay any attention to the fact that we have show you have no idea what you be talk about when it come to the claim of the scientific community . at least , not until somebody tell you . ( and you accuse me of not have a teacher ' s mentality as i educate you in something you do not previously know . how pathetic . )	1
he be a partial - birth abortion provider that kill baby late term . in term of fetal viability he might as well be kill baby right after they ' d be bear . i do not condone it , but i be surprised it do not happen sooner - - one monster kill by another . it wasn ' t right , but what that sicko doctor be do be certainly no well . no . what the doctor be do be go to church . he be not a monster . he be not a `` sicko . `` he be a murder victim . what his murderer do be murder .	1
i be talk about god in general , but since you mention it i be reasonably sure that christian , jew , muslim and ( possibly ) hindu be worship the same god . even if we just take the abrahamic religion we be still look at about 2 / 3 of the world ' s population . that ' s an interesting observation . by what mean be you reasonably sure ? do you think the other religion have the same take on it as you do ? i use to think the same : if there be only one god , then they have to be worship the same , just give him different name . then i be introduce to matt . 7 . clearly god only want identifying ( ex . 6 happy , 15 happy etc . ) and worship one way , therefore all other religion have to be wrong . just a thought .	0
what we be leave with be god that have considerably little interaction with the world that we know . that who know ? your use of `` we `` do not include many religious folk i assume . i would claim to know of much interaction that god have and have have with the world .	0
okemoticonxrolleyes people who make the law , people who influence the people who make the law , people who interpret the law . they set the perameters to your freedom and right . your ' right ' and ' freedom ' be what they want them to be not necessarily what you want them to be . therefore they be not necessarily right or freedom be they ? i be ok with that to a point but in the uk at least i think they be unfair to some . i never say they should be unlimited . be that ok or do you need a stick draw ? emoticonxclown oh yes that be very enlightening , could i get the stick draw anyway ?	1
be there any gay marriage supporter on these forum that do not think gay marriage be require by the us constitution ? i do not think that any marriage right be require at all by the consitution .	0
gary ridgway could be more insane that andrea yates , but he be punish and she be not . gary ridgway , the serial murderer of some 60 or more woman , possibly more .	0
lurch / ungerdunn / selasphorus - - if you be out there . please come back . just try not to get ban this time . wink that seem unlikely . he get ban everywhere he go with his multiple name . he ' s not very good at hide his identity and not very good at control his temper when deal with the sort of creation believe x that you get frequent these board ( i can not say i blame him on the latter point ) . look around the web though and you will find him elsewhere . 	0
that do not refute anything i have say . so criminal be more afraid of armed citizen . like i say that ' s why criminal would have more motivation to shoot an armed citizen . the great the threat , the more reason to eliminate it . it ' s not even close to 1 9 5 0 s level . so you want to try it as a demonstration ? i think not . claim be easy to make but you have produce no evidence but word and only fiction to present . yep , it be almost there per 100,000 . meanwhile , your nation be rise by leap and bound and innocent people be be convict to protect criminal . even dan rather comment on u . k . crime be much bad than any place in america . there be a reason for that . 	1
maybe . there ' s good scientist on both side of the issue . but regard robertson , he ' s not base his view on science at all . he ' s base it on the fact he be hot the other day . no , there really be not . as for robertson , why do you think i say he be right ( as in global warming be happen and we be largely responsible ) by sheer luck ?	0
`` drug trafficker be able to obtain firearm and ammunition more easily in the u.s. , . `` in addition , drug trafficker frequently resort to use ' straw purchaser ' well duh ! the answer have always be drug , and drug trafficker . concentrate on them and you have the answer to the problem !	1
it ' s amazing that someone would list make medical decision for a loved one who be unable to as a benefit . another red herring gay argument . ever hear of a medical power of attorney ? you do not need marriage to have one , you know . emoticonxrolleyes	1
really bad logic . just because its broken doesnt mean im wrong . you be somehow right despite the fact that all reliable evidence be on our side ? what idiocy .	1
i like how the chinese view christian . they simply can not figure out why so many missionary go over to china and try to convert people . the chinese be so lenient about religion that many practice several different religion and do not have such strict code as christianity . one reason for conversion be that they do practice many religion . jesus say he be the only way to god . i believe that , so how can i just turn a blind eye when people follow so many different religion ? i would not be follow the command of my lord .	0
when two gay men get together and have sex that produce a kid be the day i will defend gay marriage . plus if this be ok then why do gay need organization like nambla to recruit child into the gay life style . so produce a child be the define characteristic of a marriage ? what about love , trust , respect , companionship ? my wife and i may decide to not have a child , do that mean our marriage should be make illegal ? again , you keep post nambla this and nambla that . nambla be a group of deviant pedophile , homosexual despise this behavior too . grow up dhard . i mean dmg2fun . wink 	0
yeah , a slave contract that would be illegal to enforce in any other situation . and luckily , be illegal to enforce in most ( all ? ) advance nation today . you want to revert back to taliban - like legislation ? hoo boy ! that target just get large . you still do not get it , do you ? not a `` slave contract , `` but a covenant , a promise happy 	1
so , you consider a so call theory which allow a 10 billion year gap out of an allege potential 10 to 20 billion year age for the occurrence to be the most credible theory ? and be actually support by the evidence ? if they have any evidence , why the 10 billion year gap for wiggle room ? no wonder you accept evolution as a rational possibility . honest question arch : where be the problem with a potential variance of 10 billion year ? i know this question may appear ridiculous to you but could you take the question in the spirit it be mean ?	0
be you a real man or do you send pm to mother applaud and endorse violence against their child ? he do not ! i hope you report that to the admin	0
be it a passionate belief of yours not to use capital letter . i think that be the point of the question . you know , i have see this b from you quite often . be your life sour ? do you need to make other people live as miserable as you can just so you can get through the day ?	1
* there be abundant evidence that many of the rock stratum be lay down quickly , one after the other , without significant time break between them . for example , preservation of ripple mark require rapid burial , as in the flood ( e . g . low triassic rock , england ) . folding of sedimentary rock without crack or heat , such as at eastern beach , auckland , new zealand , suggest the folding occur before the sand and mud have time to turn into stone , consistent with rapid deposition during the flood . this be simply false . rock can be fold under pressure . this have be prove by lab experiment . however there be many feature in sedimentary rock that can not be form quickly , for example , fossil trackways .	0
the purpose of hte bill of right be to recognise certain pre - exisitng right , but specifically not to curtail any that be not specifically recognise . but still , if you think there be right in the bill of right that be wrong , that should not be grant or guarantee , it would be a viable option to vote for remove them . what debate be you try to end here ? the debate : ' do you want little or less gun - control ' ?	0
i do not think that there be any marriage right for anyone gaurenteed by the constitution . i believe that if marriage be offer to heteros , and they seem to think it be their right to get marry , then marriage must be extend equally to gay people . i believe that one group use their religion as a basis to form law that violate another group religious freedom , with govenment support , violate the constitution . so , i guess you do not get the memo that this country be found on christian / judaic belief . remember : you do have right ; to an extent .	0
man , you do not have any respect for your opponent . actually , i do not have any respect for creationism in most of it ' s vary form . i have have great respect for several individual creationists that i have meet . but they earn that respect .	0
joe , this be no surprise . this pope be a very conservative one and like it or not the roman catholic church and most church believe the sexual act that gays commit a sin as they would any other sin . the church believe love the sinner but hate the sin . that will never change my friend i would not say most cjurches , because you can not prove that . there be a long list of church that be accept of gay folk .	0
welp , i be do here . there ' s only so many time you can try to explain something to someone when they do not bother actually read it . penfold , jo , have a blast . we accept your forfiet . two more to go ! once they post , this thread will be pretty much close . i predict penfold will go first , follow by jo . emoticonxsmilie	1
i do however question why he take such a job in the first place . he have to have know that this be part of his duty as the law currently stand . i think that ' s a good question . i also wonder how long the medical establishment have have this rule ? since there must be some long - standing procedure in execution in the united state that require , by law , a doctor ' s supervision .	0
it ' s not just unrepentant gay people who be go down to the pit for all eternity , but unrepentant thief , fornicator , pedophile , adulterer , liar , swindler , and so on . and if you wind up there it ' s your own fault for not heed the warning so many of us have put out . if liar go to hell , and it turn out there be no god afterall and youve be lie this whole time , would you go to hell or would you not , because hell obviously doesnt exist in this situation ? bennedict : make your life complicate for fun since 2010 .	1
i do not expect you to believe anything outside of your limited range of understand . but now i will expect the scoffing and mocking to start , but no evidence to substantiate your ridiculous claim of soft tissue last 60 million year when i have just provide good evidence that it be very reasonable to believe that the soft tissue from the t - rex be not more than a few thousand year old at best . that dinos and in fact dragon be contemporary of human , not distant evolutionary descendent . dragon and dinosaur coexist only recently ? hmm when they do dissapear ? maybe conan the barbarian kill them all !	1
reagan because he end the cold war . bush , because he ' s keep the terrorist in line . okay , at least you give an example for reagan . i personally think the russian be on the decline long before the end of the cold war , and reagan happen to be president when they finally fell , but we can agree to disagree . for bush i hope you be joke , because it have be quite clear that his policy have more than likely create more terrorist than he have help defeat ( not to mention the numerous other bad thing he ' s do as president ) . in fact the only really good thing that come out of bush ' s presidency be that his unpopularity pave the way for obama to become president .	0
it be much more important that you concern yourself with the destiny of your soul , not how many year you can stay on the earth . i be sure it be many a doctor ' spiritual duty to relieve suffering , just as jesus heal the sick . besides , who want to go back to 40 year average lifespan , like they have in afghanistan ? not me .	1
my point wasn ' t to show that the unborn be a person but to show that the real question be not `` who get to determine the future of a woman ' s pregnancy , the woman herself or some nameless faceless bureaucrat ? `` but whether or not the unborn be a person . i think there be two separate question here . ( 1 ) when do personhood begin ? ( 2 ) who get to make such arbitrary , moral decision on behalf of a pregnant woman ? both be legitimate issue of contention . you can not just dismiss the one you do not want to argue as unimportant . there be lot of excellent argument go every which way , and many of them be objectively unresolvable , such as the one pertaining to the onset of personhood . they be truly matter of opinion . so , since there be obviously little agreement between people about when an egg and sperm become a person with full human right , the practical question really be whose opinion matter most ? the woman ' s , or the faceless bureaucrat ' s ? emoticonxgood	0
you also need to borrow about 60 more point of iq to debate rationally with me . you also need to borrow a new insult . do you get that one from crim ?	1
make up your own logic sound exactly like something you would do . or maybe you just need to redesign logic to go along with the redesigned universe you come up with when you first arrive ? that i later ' concede ' in a pm ? you mean despite the fact that probably come up on a dozen time now i have tell you premise represent evidence and you decide that the last time i tell you this be a concession . what do you think a ' logical premise ' be ? show me deny that i say a . i will be honest i have no way to prove otherwise because proof relies on logic . of course there be an objective truth here , i can illustrate the contradiction inherent in false logic use the real world ; but if you do not accept that contradiction be unacceptable . 	1
yet mine be right . well it be not really mine , it be the majority . ok , fine , you can use that line , but there be also a moajority that believe in other thing . there ' s this crazy thing , call a choice . we all have that . remember ? i make the choice to have sex , you be make the choice to be a total * * * hole . we all make a decision , and its the strong one that stick with them , even though there be others who dont believe the same thing .	1
this question be premise on an untenable assumption : that people should not be allow to vote on particular issue . this premise be clearly not true in any democratic society , and be especially not true in the united state . in the united state , it be a contradiction in term to say someone be not allow to vote on x . i have demonstrate this before , and yet the same silly question keep come up . that ' s not exactly true now , be it ? people get to vote for elected official , and that ' s all that ' s guarantee federally . some state have provision for allow people to vote on local law , but in some state the government be allow to prevent the vote . and of course there be no provision at all allow the people to vote on federal law . so in point of fact it be a true statement that in the united state someone be not allow to vote on x , for some value of x .	0
thiest : i believe in god ? what be god as best define by you ? describe the nature of god . what be it that you believe in ? if a god exist , then god be as god be .	0
athiesim have no such standard , and i do not want to hear about relative `` ethic `` that mean nothing , or have no longevity , or change with the wind . atheism do not have that standard because it ' s not that encompass a thought . all athiesm be , be a lack of theism , period . it say nothing about moral or ethic . your typical athiest , though , look within to find what ' s moral or ethical and it usually just stem from what ' s acceptable behavior within the human specie . this be also where religion get its morality and ethic . but time change , and eat shellfish will not kill you , and eat meat on friday will not make the farmer go broke , so the moral and ethic change to fit the society .	0
 flush people can speak well and be bloom imbecile , like the left wing loon who think the right for individual to bear arm be dangerous . what ' s dangerous be the liberal dweeb who be bankrupt the country with their cradle to grave entitlement program to the point where we be go to have to start gutting our military just to pay the interest on the debt obama be run up . now the turkey want another $ 1.2 trillion . that ' s why liberal be dangerous . that post be not only off topic , but yet a further example of your be completely out of touch with reality .	1
why would i want to watch less basketball ? the skill level of the wnba be nothing special and even a men minor league team could beat them and since i do not watch minor league team play i do not watch woman sport . i make an exception for mud wrestling . wow ! your such a guy ! i bet you watch lingere womens football too dont you . womens basketball be on a much high level then men . i bet you couldnt even tell me what a shot clock , three point shot , foul shot , or even what layup be . maybe if your tried watching woman basketball you would see how it be on a high skill level and how some wnba team could beat mba team .	1
you may , but firstly , that argument may well not fly - much of the grain go to these animal be essentially the trash leave over from other production to begin with , unfit for human consumption . nearly all the food human eat today , even in the western world be gm include maize , tomato , and soy , etc , etc . use as ingredient in product such some soymilk . essentially everything be with the exception of `` organic `` . however , as i note above , i would not make this argument because i think gm soy esecially be not very healthy for people snd gm food tend to be more prone to bacterial infection which can make people sick . i have not read from all side , however .	0
yeah , sure . please please please , i be beg you . for the sake of carmen not bring up anymore bullshit , please stay off toni ' s stuff . i do not want there to be more attack on people when really it ' s not necessary . we all know that the two of you both deserve good than that . please . / : you be kid me ? after all that i just tell you and altarion even block you from post message onto his profile you still try to pull this shit ? ! how disgraceful of you ! : ( this be some low shit you pull ! now i be tell you : stay away from him !	0
you be correct . i do not know that s africa have abolish the death penalty . no death penalty = no death penalty for firearms posession . s africa have the most restrictive gun law on the planet . they also have the highets murder rate in the western wor so what be some example of restrictive gun law in south africa ? the people in south africa think their gun law be not strict enough . in one of your previous post you seem determine to use south africa as evidence that outlaw gun do not work .	0
