and stephen hawking , the only thing he have say be `` i do not believe in a personal god `` , which would make him a pantheist or deist at best .	0
i think often abortion be wrong but i do not agree with criminalize it . primarily the reason that be use to justify criminilzation be hugely fallacious and secondarily because it will not do a thing that be positive . a woman who be determine to end her pregancy - will . criminalization will simply make it extremely dangerous . i be responsible , have even have my tube tie , but if i be to become pregnant and that pregnancy be the result of rape or a threat to my health or livlihood i would end it - and i will not be check the law book first . every woman have her line in the sand - abortion will go on regardless of its legal standing . there be a miriad of reason seek abortion - comdemning those reason do nothing ( i . e . call them selfish ) - address them could help . the reason be valid .	0
i think an open mind be the best thing to have when it come to theory . i think there be some truth in everything .	0
that speak a lot about you and show other poster they should not take what you say at face value . yes it do . if i go before congress and say ' be gay be a choice without a doubt make at age 11 ' and have no evidence than i should be laugh at . same thing as this woman . she make a claim with no evidence and reason to lie . this make you not credible . than a legislative body ? while probably true , this be sad because newspaper have none .	0
but still , if you think there be right in the bill of right that be wrong , that should not be grant or guarantee , it would be a viable option to vote for remove them . what debate be you try to end here ? the debate : ' do you want little or less gun - control ' ?	0
oh yeah , you get me . bigotry and hate be major turn on for me . you could use a good lay anyway . muah . ; 0	1
but i think it be the easy gun law in the u.s. that make mexico ' s city a shoot gallery ? same as l.a. and less than d . c ? . amid drug war , mexico less deadly than decade ago	1
be not that amaze that you be the fool all along ? oh wait , you be to simple - mind to understand that . carry on .	1
this do not mean that the column be fantastic nor imaginative . it may very well be that not all area of the earth accumulate all type of rock that form the column ; this do not mean that the year at which similar column be deposit in different place in the world be not similar . and of course , even if the geologic column be not true , this provide no evidence of creationism .	0
what about the pain and death inflict upon the innocent woman and girl force to give birth ? have you no regard for them ?	0
oh . come on steve . you know bush be actually make it bad . after all , it be happen on obama ' s watch , and we have get to have someone to blame . bush be the president . let us just blame him . emoticonxrolleyes	1
wow , you be high on christ . scary . i have not see this addiction up close emoticonxrolleyes	1
so what standard of proof do you hold the bible to ? what allow you to hold it next to other religious or fantastical text and say `` yes , this one be definately , without fail , the word of god , and this one be not . ``	0
hmm . he may get thing right only when he think get it right contradicts evolution . 	0
 rofl . yeah , right , since you ' leave winger ' seriously see yourself as center - right . whaddayah know ?	1
you call me or a family i may have , a perversion ( sorry the word be `` perversity `` ) , but that be not hate ? i believe i be probably young than you , but that do not mean i be bear yesterday .	1
still clueless and still present a barrel of laffs i see . have someone that can read and comprehend spell it out for you . i bet yer mun be consider that to get you out of the basement . how ' s the weight loss come by the way ?	0
i do not really give a fly hippo ' s arse what you think - your post here and on the other forum be repugnant , and as of now , you be be put on ignore ( to take a page from steve ) .	1
you be so fun . its amazing to hear you say this consider how much you applaud a law that pretty much allow this in arizona .	1
nothing i have state be incorrect . if i do you would get specific .	1
you know that what you call `` immoralism `` be my life . why do you hate me so much that you would be willing to deny my the happiness that you take forgranted and as your due ? you do not even know me yet you be willing to defame me just because i be different from you . i do not understand how i be run over you by live my life openly and want the same thing as you the right to consider whom i choose to be my family . if you have an opinion about gay right thats fine . if you want to deny me the same right , as you take for grant , because of your opinion and belief though law then that be bigotry .	0
and yet this be what they fossil record show . there be alot of information float around on the us of feather for insulation , hunt technique , display etc before flight . half a feather might not be as good for flight as a `` fully develop `` one , but dinosaur have them and they probably be able to glide , albeit poorly , with them . even less of a feather might shade a pool of water to allow them to spot small fish or for display to attract a potential mate . to say they be `` totally useless `` , be simply false . evolution work on adapt already functional structure for different function .	0
so what be it that be not true ? be you say nasa do not spend 12 billion dollar develop a zero gravity pen or that russia do not use a pencil ? and since you be so anal about a simple joke , go ahead and support your claim that anything my joke say be not true , with actual evidence . your opinion do not carry much weight with me .	1
# # # ! you be seriously advocate allow kid to take gun to school ? do not you have enough greiving parent already without give kid the option to shoot out a disagreement ?	1
well if you be go to quote that article that mention canada to support your opinion , then do that mean you be in favor of gun registration and licensing ? canada have them . and if the nra be really interested in enforce law why do they ask congress to reduce the budget of law enforcement ? the nra use its political muscle to make it easy for criminal to obtain gun . robert ricker , former top lawyer of the nra , talk about it .	0
well , if you claim you can give 95 % of american a tax cut then you ' d have to be on par with jesus .	1
do you want to explain what you think the problem be ? you be go to see a much large change if you start fiddle with the control than if you be replace base within the protein cod sequence - a lot of those would not change anything in the protein , and a lot of the change to the protein would not have a significant effect either .	0
how do you overcome all the similiarities ? nothing be rip and i state your question and my response . originally i could have make it clear , but you could have also use the scroll bar . response to specific within a post dont carry forward . you would have to be willing to accept that proof . if your not then it be not possible to prove it to your satisfaction be it . read the source i post earlier . maybe we should let the church go back to allow only priest to have bible and if that do not work kill some skeptic . i do not suppose jew , hindu , muslim and bhuddists qualify as non - believer or be you be area specific ?	0
you mean you be for real ? you be not set out deliberately to make creationists look as if they do not know what they be talk about ? because that ' s all you be achieve . still no source for the trillion , i see .	1
you actually have some full insight into gay and what we have go through and think be pathetic . once again insult and a bigoted view archie . you never cease to amaze me .	1
i be totally surprised i have post so many post in this thread : not like me at all .	0
it be silly to focus on the tool and not bad people who misuse these tool , especially when the tool in question can be easily smuggle as well as make in a modestly - equipped machine shop . also , why do many of those who supposedly have a political orientation that favor freedom and oppose tyranny want to severely and arbitrarily limit the right of ten of million of people who have not , and show no indication of want to , unjustly hurt anyone with these tool ? it be wrong to tell people that they can not put certain substance in their body and have abortion , just as it be wrong to tell people that they can not have certain precision - machine metal / polymer / wood object in their own home .	0
who say it do ? i be only point out the absurdity of gun control law and how they lead to federal overlord deem that your not capable of play with match . ( i would not be suprised if this be next . )	0
so the initial murder wasn ' t enough to show `` that they be willing to commit act of violence `` ? this make absolutely no sense .	0
and what be an inheritance ? proverbs 13:13 he who feareth the commandment shall be reward . 14 the law of the wise be a fountain of life . 15 good understanding giveth favor 16 every prudent man dealeth with knowledge 17 a faithful ambassador be health 18 but he that regardeth reproof shall be honour . 19 the desire accomplish be sweet to the soul 20 he that walketh with wise men shall be wise 21 but to the righteous good shall be pay . what inheritance should a good man leave to his child ' s child ? solomon wasn ' t talk of money , but of god ' s law . in solomon ' s view , the wicked can have their money , the true reward go to the righteous . why this should contrast with sell your luxury and give to the poor i be not sure .	0
but be not the exchange primarily aim at those who can not get insurance otherwise ? i would have think that if insurance be so little use by young people , insurer would be keen to get their business , and premium would be low . maybe insurance be more necessary for young people than you think ?	0
no , i think you be try to do more than that . you be try to say that the increase in crime be due to a lack of gun ownership , be not you ? because if you be , the article you cite do not back up that claim . what , no actual data to back up any of your claim ? do you have access to us crime number ? how many arm breakins do you get in a country where people do have gun ? that ' s the comparison that need to be make here .	0
you be right , why not simply kill these people in the short amount of time possible . i get it ! we can advertise each killing ( hang , rock slaying , guillotine , etc . ) week in advance , kinda like move , and show it on pay - per - view . you can buy ticket to watch the show live as well . i mean c ' mon , if we be go to have the death penalty we might as well utilize in the most gruesome , cost efficient , and swift method possible . right ? that be how punishment be execute a few century ago . honestly , how you feel be how a lot of people culturally conceive such offender . in regard to the death penalty debate , it fall along a continuum between morality and scientific reasoning .	1
let us allow same - sex marriage only . then heterosexual will have the same right to marry someone of the same sex .	1
our side ? i do not get the impression we be on the same side . besides , i think the subject be decrease the number of unwanted pregnancy .	0
you want source say that bo have 2 communist parent ? vote to the left of socialist sander ? be love by cpusa be mentor by rev . wright and frank marshall davis ? support single payer ? tell us which be propaganda ? 	0
to you , it may be an incorrect statement . but if it be , you have to tell me what it be you kill and take the life away from when you abort the zygote . not know if it be be kill or not know someone want to kill it make no difference . injustice be still practice there , and not even some abortion doctor realize it .	0
why be say that many thing conflict with the well be of society at large and ban them to the disappointment of those who endorse such activity . consider rape , murder , incest and sodomy as good historical example of such taboo activity , take by you as an inditement of all gay people jsd ? you seem to take any moral stance or argument i make very personally , as if i be accuse you of be those thing . you work very hard to read into , demonize and condemn everything i say as if it be intend as a personal attack . you really need to work on that .	0
easyrider just do not like gay men try to shove it down his throat ! emoticonxangel	1
i be not against conceal carry in principle but open carry seem silly to me . i smell poser .	0
yeah , ok , keep up with your `` creationist `` therory and i will stick to my much more believable idea of `` evolution . `` keep your religion out of my government !	1
notice the double - standard here ? the homosexual lobby accuse us of harassment , yet they be willing to provide name and address of people who oppose their agenda . i can not wait to see the backlash from this one .	0
oh , if we only have the requisite absolute civilian gun ban , sick thing like this would never happen ! huh brady ?	1
if i be spamming a petition , then you be spamming paul krugman , darling . and i have put up plenty of rational argument with citation . you , on the other hand , have yet to propose one reason why single payer be ridiculous . because we elect representative to do what we say , not what the lobbyist bribe them to do . you still have not say anything besides ' stupid ' , ' ridiculous ' , and ' maoist ' or ' socialist ' , which be usually what people say about the few politician who be not on the take . emoticonxgood	0
yes , some people be jump ship , which be a cry shame . stick to your gun men ! we ' re win !	1
you can try and deny the fact all you like . here they be from the cdc for 2003 , go spin them .	1
but the whole process be do in the court use the process set up by the constitution . where the law be not clear on an issue , such as in massachusetts , it be the court job to decide . the court be a check on the injustice towards minority by the majority .	0
almost all do . in fact , probably all that you be aware of do . even the energy in the steak that you eat come from the sun ultimately . the thing be that evolution seem to have result in an organism to take advantage of almost every form of available energy . and what energy be leave by `` high `` animal be use by others - insect , microbes - until there be little usable energy leave . that even go so far that there be some organism that get their energy from geothermal source - no light involve .	0
if there be a positive relationship between drug consumption and crime , it doesn ` t seem very likely that crime would go down as a result of lower the price on drug ( and thus rase consumption ) .	0
no it do not . first , the change may not be neutral . i will presume that you be intelligent enough to grasp that idea the mutation in and of themselves be neither advantagous nor disadvantageous , and the they have no purpose . evolution happen when the mutation ( and other mechanism that increase genetic diversity ) be act upon by other mechanism of evolution . even in natural selection there be no purpose . natural selection be differential reproductive success . some organisms tend to produce more offspring because they have characteristic that give them an advantage in a particular environment .	0
be this the pro - sodomite woman talk here ? where do it say in the bible that defend carnal iniquity and sodomy make one feel squeaky clean like you claim to be ? where do jesus then say that defend carnal iniquity and sodomy be something that he and god approve of ? obviously you have create a carnal , iniquity - love jesus that ' s different than the jesus of the bible . one more time now , preppy : where do jesus say that defend carnal iniquity and sodomy be something that he and god approve of ? get a scripture where he say gay sex sin suddenly become a righteous endeavor ? obviously you have create a carnal , iniquity - love jesus that ' s different than the jesus of the bible . so go preach that trash to someone who ' s buying it .	1
what ' s sesame street ? . oh wait that ' s where you get your pathetic education be not it , no wonder you be so ignorant . . emoticonxchickenemoticonxchicken	1
actually i do not deal with spanish or french because i do not have to . i speak english . emoticonxrolleyes	0
well , i guess you get something there . . . . . . can not put the cart before the hose ! 	1
so they have not go into bankruptsy yet ? i guess the illegal loan be help after all . emoticonxrolleyes	1
your post read like gibberish when you fail to complete the thought . try to be more careful in the future .	1
i be just pass on what i see personally . i be not try to prove anything . just share an observation . p . from `` our `` point of view ? you get a mouse in your pocket ? please explain .	1
erm . we be ? level of co2 in the atmosphere be usually quote as part per million , currently a little over 3 8 0 ppm , 150 year ago closer to 280 . in 1970 about 3 3 0 ppm . carbon dioxide in the earth ' s atmosphere - wikipedia , the free encyclopedia	0
the fact that they be too heavy , be simply untrue , see previous post . hunt depends on many ecological factor , such as their predational preference . also new fossil suggest a tree down development of bird flight so fully developed flight muscle and feather be not necessary .	0
so if jitobear ' s mother have the option to abort jitobear in utero , you want jitobear to have the same option with any child she carry ? that ' s awfully progressive of you .	1
i do not say that violent crime `` rarely `` occurs , merely that the risk of be a victim of such be lower relative to other risk . i be genuinely curious if you care as much about protect your heart as you care about protect yourself from criminal .	0
you bring up a very interesting point . all those state level marriage amendment which be vote on also make civil union illegal as well . when poll , resident in those area be actually unaware that the amendment also outlaw civil union . so , not only be the anti ' s disingenuous as far as what they promote , but be so in how these amendment be promote .	0
nothing . `` t . kennedy `` be an alias of a known terrorist .	0
 flush your own source say there ' s a cliff a mile and a half away , and i be the liar ? go find it and jump off it , you flame , incompetent , scatter - brain , dishonest cretin .	1
you know my answer : there be no god and no one `` create `` mankind . but the discussion over the existence of god belongs rightly under `` religious `` or `` philosophy `` section , not abortion . be this one of the tactic you fundies frequently practice ? change the subject when you be about to lose ?	1
' lame apologetics ' ? well , i guess if you say so , with your invincible assurance of be right whenever you open your mouth , it would be futile to contradict you . at least you have not accuse me of be ' prejudice ' against science . james .	1
what ? do not they have boyfriend ? i be just amaze that they do not design all woman shirt so that they come off easy . hell , they invent the easy access bra wink 	1
why would i worry about a book of myth and fairy tale ?	1
i guess i ' d have to reluctantly admit that it do not take long for some . but i be an eternal optimist and think civility will prevail . besides , i try not to judge everybody by the act of a few .	0
doctor , not guy / gal . say the word . a doctor . baby be synonymous with infant . be fetus synonymous with infant ? strange , be not it ?	1
what would make e - mail any easy ? both the forum and most e - mail have spell check . would not e - mail be hard to use since reference specific paragraph be really difficult ? sound like try to organize it over e - mail would be a logistical nightmare .	0
since you seem to know jebus so well why do not you ask him to make an appearance and tell all of us heathens the error of our way . why not let jebus tell the world what he think about homosexual . oh wait . jebus never mention the subject so this be just you and your ilk spread more homophobic paranoia . you have reach a new low ezridden . and i never think you could get any low . emoticonxbounceremoticonxbouncer	1
here ' s a question ; which one split from the other ? which one be the `` new `` be ? none of them be . if i get a cake and slice into two exact piece , which one be the `` new `` slice ? they be both equally new .	0
i think our culture be go to play a big role in this as well . i think that be where the majority of this problem lie .	0
ah yes , the might make right principle . mob rule . you be so fond of it i have to assume that you assume the mob be always go to agree with you . poor , naive soul . 	1
no , but i read some of the evidence and it look pretty solid . if this person be sentence to life in prison without parole would you question the verdict ?	1
this be a laughable oversimplication of reproduction . human do not make copy . do you reproduce asexually ? i know i do not .	1
just because you fail to realize what the article say do not make what you say true . since you seem to like logical fallacy can you reconginze which one you just commit ?	1
i think you misunderstand my view . i think that a third - term fetus be already sufficiently a person , so i would certainly consider a newborn baby a person . to me , a person be one who have the most basic , rudimentary sense of thought and emotion . a late - term fetus , from my point of view , be no less a person than an einstein . an einstein , of course , be much more useful to a much great number of people , but from the simple point of view of whether he be more of a person , i would say not .	0
i think you be the same person as usa all the way and again . you have no right to talk about murder because you murder the english language everytime you post . and no . the baby do not belong to god because there be no baby and i do not know if there be a god or not . btw . i be not go to incubate something in my body because of you think it ' s wrong because someone who may or may not exist say so .	0
`` baby `` be a stage reach after birth . if you be talk about abortion , then no baby be involve , anti - choice , histrionic revisionist linguistics none withstanding	0
reckon if a rock could think it would have a concept or two .	1
i would ask you for a link , but this time i be not feel generous . do not you know that there be about 2.5 million case of gun self defence annually , in about 92 % of those case nobody be harm ? do this even compare to the microscopic 102,200 death ( do not tell me that ' s , wrong thats the very number that your cult have be use , comrade ) that the brady fanatic have be whine about ? your stats be simply untrue .	1
yet he have not . no pro - choice person i know want abortion to be prevalent , they just want it to be an option . want it safe and rare and available be not an abnormal positon for a pro - choice person .	0
aw declare victory and slither off eh . i make an assertof fact that be back up . you make a strawman of abandonment . no one make that claim but you . they come here because they do not get the proceedure in a timely manner . get it now ? hence you lose as usual .	1
yeah , archie , i do not know what i be think . how could i form an opinion on the deed of you and easy after about 6 year of interact with the two of you , and watch the abuse and vile you spew on everyone who do not agree with your hate fill rhetoric ? sorry about that , i must have be think of two other ignorant , insult xs .	1
oh my goodness , yes . i have forget that scenario . how silly of me .	1
i be quite surprised this have not get more attention . usually all you have to do be whisper the word abortion around here and there ' s a firestorm . not that that be what i be go for , i be just surprise . maybe this article be just too straightforward for people emoticonxangel	1
and yet we be still wait for your mental condition to finally hit you like a ton of brick . denial be the usual reaction . 	1
oh yeah . , my fiend do that for me . they have an intervention and they vent . they be piss me for mercilessly troll them and it work . i be now a kinder , gentler , troll wink 	1
i assume you be christian ? do you follow everything in the bible ? i guess you good get stoning of your neighbor go then for work on sunday and wear blend fabric . oh yes i do take offense that you want to kill gay people since you believe that you can not ignor some part of the bible . you be then comanded to kill gay people , prostitute , and smartmouthed child .	1
that have to be a typo my friend . if you can compress the eb into only 1012 bit then you can write your own ticket in the field of data compression ! let see 100 million page into 1012 bit - fantastic - please tell us how . i really would like to put the entire literature of mankind ( and more ) on an ipod .	1
archie , that wasn ' t a prophecy you neo marxist socialist , it be a hope . neo , marxist socialist , eh ? three compliment in the same sentence . see you can be nice if you really really try . nice to know i be continue the proud tradition that my parent establish so many year ago . my father vote for deb , and my mother vote for foster . archie , sweetie , your flattery will get you nowhere , try as you might .	1
na . probably from smokin the bovine excrement they be try to pedal ! emoticonxsmilie	1
 boy - howdy ! why do not you let me know how you really feel ? i have not try to demonize anything . rap music do that to itself without any help from me . rap be the low form of music that i have ever hear . it be just too primative for my taste . once again , i be not a racist , nor be i sexist . i do my own washing . i wish you and your child nothing but the best in life . some folk think that expose young child to rap music be a form of child abuse , i agree with those folk . p.s . tell that southern girl to find another room - mate , you sound like a horrible role model . well , get to go wash some more underwear .	1
pro - choice ? why do you assume i be pro - choice ? i often play devil ' s advocate . i be use china as an example to show you that people when desperate , try to get around law ( in this case the 1 child law ) , will abandon their child to death in the gutter - - it be unrelated to abortion law - - it be an illustration of as aspect of human nature , which you deny .	0
while i can not say i be a history buff , i be not shock about all that either . perhaps it ' s because i be mostly a misanthropist .	0
maybe firstly you should explain how god work ? in what way do he manupilate matter in defience of the law of physic , where do he dwell , how can we not observe such a be ? and all the other question of the supernatural . the theory of a god be actually a lot , lot more complicated than evolution as you have to explain how god work to get even basic science point .	0
i live in sevilla for the good part of year . spaniard be extremely good at stay out of other people ' s business . smile at a stranger on the bus be invasive . i be not surprised most spaniard support gay marriage - most likely because they would never assume it be any of their business .	0
i disagree for the same reason i have be give all along . there may be some legislation that be pass that have keep corporation small ( anti - trust ) but do it really benefit the society ?	0
so ban gun ? that be like cure the headache by cut off the head . why not make it a crime to sell a gun privately . perhaps make it a legal requirement to go to a licensed firearm dealer who at no charge to the party other than the cost of the background check run the potential buyer through the database . i would certainly be willing to do this . as a responsible gun owner , i would hate to think that the firearm i be go to sell to someone might be go to a felon , or someone likely to use it to commit a crime .	0
maybe i want it from a source that be worth look at	1
the issue of whether or not gay marriage be a ' human ' / ' civil ' right be beg the question . 	0
what ' s your point ? unicorns breathe toxic gas and have low density , so they can get around all they want .	1
actually , this guy be an ex - con . it ' s illegal for a convict felon to own firearm . galileo actually help us more than he help you . this prove once again that criminal will always refuse to surrender their weapon .	0
since we be at war with radical islam and they have attack our homeland once already and have promise a repeat performance . it be ludicrous , irresponsible and suicidal to consider that investigate people of islamic descent before allow them entry to be a discriminatory policy . especially since terrorist do not fight like men but be commit only to hit and die / run sneak attack . but i be not surprised that you be blind by political correctness when you should be concern about your family security . emoticonxrolleyes	1
i be surprised people want m - 8 0 s and stuff like that legal . they account for most of the injury due to firework and most of the fire . probably not a smart idea to have them .	0
yes , you do have a problem with archaeopteryx . you can not explain it from a creationist point of view . i be not claim that it be a `` link , `` whatever that may be . it be a transitional form . it be a small theropod dinosaur that have characteristic that be common to theropod dinosaur and only theropod dinosaur and their ancestor . it also have characteristic that exist in bird and only bird . some characteristic exist in both . the furcula , for example . a furcula have be identify in some theropod , but it be rather rare and then only imprefectly preserve . an indication that it may be mostly connective tissue . archaeopteryx have a furcula . but even at that it do not compare to the same structure in bird . it be intermediate . imagine that !	0
someone ' s help ? whoever be you talk about ? it wasn ' t any much work at all . a simple search . i be point it out to you in the hope that you will get some new material . that and the fact i ' d rather not see you ban .	1
you have no idea how glad i be that i be sit down when i read this ! first it shock me that you have not label all those who claim to see ufo ' s liberal . then i have to wonder do not at one time the rcc say we be the center of the universe , . the sun go around the earth , . the earth be flat ? theres no one but us . it be all create for us ? ok i be goning to go take a little breath of fresh air and rest for a moment as this be very disturb to me ! . v.o.r . and i agree on something . i think i be go to be sick ! back in a few .	1
and the brady background check have not be repeal either so by your `` logic `` it must be effective .	1
no it do not . that ' s why darwin object to the use of that phrase in reference to his theory . those who do not bother to learn the theory tend to misunderstand . fittness be not a reference to big and strong . it make it too easy to misrepresent evolutionary theory . i will state it again since you seem to have miss or ignore it the first time . natural selection be differential reproductive success . those organisms that be well adapt to their environment tend to survive to reproduce in great number , and therefore they tend to leave more offspring , than those organism that be less well adapt . you have get to be a pretty shallow thinker to equate an environmental advantage with big and strong .	0
i do not have to say anything here , your post make it sound sick enough . yes , freedaom at all cost . be not that the theory this country be found by ?	1
not to speak for jim , but i be go to go out on a limb here and guess it be `` rebuttlickan `` . just a hunch .	1
they can not , if you value science and common sense , however , science and common sense be irrelevent in their world .	1
i ' d lo9ve to test your hypothesis sometime by drop a few democrat into a pack of wolf and see who survive . emoticonxsmilie	1
no , you at least need a sling shot and ball bearing , lol .	1
yes , necessarily for your genocidal ranting . but not for actual reality .	1
this be a separate issue , voice of reason . some do not understand how pro - choice people can say they personally would not do something and / or think something be wrong but still support other ' s right to do it , and that ' s what i be answer .	0
well , do make incest illegal result in woman ' s life be put in jeopardy ? because make abortion illegal sure will !	1
you can do so , and if i do not check your source i guess i be sol , eh ? i have see the story many place , but this be beyond simply a site dedicate to out bush since its a radio show tong 	0
i do like write constitution very much ; and our constitution be not vague at all . in the first amendment , the question be not whether congress may make a law , but rather what be ' the freedom of the press ? ' this phrase have objective , historic meaning , and obscenity be not cover within that objective , historic meaning . neither , by the way , be the publishing of nuclear secret . you have gather incorrectly , for i do not want a direct democracy . how do you suppose we get ' civil right ' recognize in the constitution to begin with , matthew ? do the word just magically appear there , or do a vast majority of people vote to put them there ? oh yes , that ' s right , a vast majority of people vote to put them there . darn evil democracy ! i say down with majority rule !	1
apparently you think i be claim that pro - lifer think that the baby ' s life be more valuable than the mother ' s life . so i clarified :	0
well , it do take some scientific knowledge to understand the evidence for evolution . one do not expect creationists to possess it .	1
and be not it time that the bush hater on the opposite side of the argument quit spread lie about the constitutionality of the law ? i be sick of unsubstantiated liberal blather , be not you ? emoticonxrolleyes	1
you say that alot but discussion be about take other people seriously .	0
i be sure jebbo have no alterior motive in this at all emoticonxclown no , really he do notemoticonxconfused honestly emoticonxdonno please stop smirking emoticonxbye	1
hmm . ' wow . and this op make it through the rigorous admin review process ? anyway , here be a question for you to ponder about . if god make human from dirt , how come there be still dirt around ? ' sound like a joke to me . evc forum : human evolution ( re : if evolve from ape , why still ape ? ) but we all know that arch be incapable of open the blue color link .	1
little boy , you need to do a little study on nazi . they specialize in death . unlike pro - life people .	0
 holy cow ! be this the `` sacred institution of marriage `` you and jyoshu be so fervent to protect ?	1
deliberate act of fabrication to produce false and fradulent claim as to what others have say . you cite my post which do not imply anything of the sort you claim it do and what i think . in fact , some of the cite refute such claim .	0
right so . 1 ) god will kill you before he give you a chance to repent ? thus send you straight to hell . i like that ! 2 ) god seem to make life unfair for most everyone . hey , even in america . consider in america , and extrememly religious state , you still have the high homocide rate out of all the western country . ( i be pretty sure of this . ) 3 ) leave behind ? so , wait . the riegtous go the heaven , and everyone else remain lead a normal , religion free life on earth ? hmm . 4 ) hebrew ? 5 ) can it help ? the gospel tell a story about a carpenter who live 2000 year ago , and may or may not have be the son of god . yeah , i can see how that can help . why can not i worship the fly spaghetti monster ?	0
you believe two thing that be incorrect : that you have refute evolutionary theory , and that we will now accept intellegent design because of your attempt .	0
yeah , so if on my math test , i put `` the answer be 7 because my god say so `` and the teacher mark it wrong , he ' s the x ?	1
this i do not agree with . i can not see how the court could rule in favor of doma base on 1 4 th amendment protection . as far as the law go , the marriage license from couple a from state 1 be the same as the license from couple b from the same state . how could it be constitutional to refuse to recognize the marriage license from couple a , yet recognize the marriage license from couple b from the same state ? that be unconstitutional .	0
evidence ? we be talk religion here . religion . if there be evidence , then it would be science .	1
yeah but i do not hate gay because they be still people i just hate the sin and the lifestyle that they be in . wow i have never see an atheist who be against gay marriage . i be impressed .	0
exactly who be you say have revise the bible ? and with that question ask , i believe by admit that if it be revise to delete the meat of it , it would be equally dilute in power , content and strength . really ? if you be speak about jefferson still , then why do not he recommend that all punishment for homosexuality be erase from the law completely , and homosexuality be legalize at that time ? that would have be the just and magnanimous thing to do if he believe such tripe as you attribute to him .	0
uh , yeah , that be their intent ! under color of law no less . the truth always seem to be your bad enemy do not it ?	0
i be not go anywhere with this thread . i just want to point out the obvious hypocrisy of everything your side represent , and nothing more . you all go right ahead and massage your shallow world view .	1
and that would make you the one that be advocate the murder of our future generation .	1
i suspect a good many monitor and keyboard get clean on that one ? wink 	1
 tong i wish ! if i do , i ' d be as wealthy as the church , who do . emoticonxhoho	1
and if we can actually do anything about it . from what i hear on the fringe , the debate should not be about how to change or stop it , but how to change to deal with it and what we should expect as society adapts to a change in climate .	0
actually in high school i have a friend who use to be in placement . he be sixteen year old an he say he get the s* * * beat out of him by an eight year old boy . `` street kid `` get their x beat every day , pain be nothing new to them . it seem they be immune to it . it do not matter how hard you can hit , if you can not take a punch , then you can not call yourself street - worthy .	0
and only a `` miniscule and negligible fraction of the total wild moth population `` have even be observe rest anywhere else . despite my explanation of his mathematical misleading , wabbit continue with it . some of you with good short - term memory might remember that i state that there be little debate that many of kettlewell ' s experiment be imperfect . wabbit have post some excerpt to this effect , but really , all we need to do here be realize that wabbit have quote mine to his little heart ' s content . here ' s a portion he purposely excise :	0
no . it step firmly in the realm of reality jyoshu . have you never hear people talk about how police in an area respond in x amount of time for one situation , but for a different situation , like in a neighborhood predominantly black or gay or ___ , the response time be four time as long ? have you never heard of how there have be case where people have die because they try to get medical help at the `` white `` hospital ? or how about you read about this case and tell me that these concern be not real . 	0
perfect . a creationists catch repeat the same refuted argument on different forum . resistance be meet , run like a coward to another forum .	1
i be under the impression that he be reference the video . since he always interchange the word embryo and fetus i just roll with it . secondly , an embryo do have instruction for a brain . while a plant do not . i guess the answer hear depend on the ever evolve definition of `` mental existence `` .	1
abortion be not immoral ? end of story ? simone , be you try to impose your own personal moral code upon me ? well i never . 	1
besides the hundred of case in which such thing be directly observe , i guess you be right .	0
and they could have experience more without gun control . you be jump to conclusion .	0
so your say he be 200 % god - man ? i be not a mathematician but that can not be right surley .	1
so how be those gun free zone work out for you ?	1
be your think really this simplistic ? either i have to agree with you or i be an anarchist ? be that all the complexity you can handle ? this or that ? black or white ? the best soda in the world be sprite and everything else be wrong ? what a boring little pigeon - hole world you live in . no harm no foul - that be where i stand on sex and romance . kid , animal and those who do not or can not consent be off - limit . k ? now that i have establish ( again ) how i feel on that matter , let me reinstate . any god that allow love and intimacy for only a select group be viscious .	1
oh , so you be not in any way talk about evolution in these post ? then why be they post on the c v e board ? please , that ' s just pathetic .	0
`` ready to go `` , in the sense that living thing be equip with a mean of make small error which be use by natural selection to make new structure . barbarian , regard mutation : there be a lot of that . many mutation be recessive and a population over time accumulate a lot of genetic variation that can become useful if the environment change . the founder population of lizard , for example , could have have at most , 20 allele for any gene locus , since each lizard can only have 2 . the new one evolve by mutation . sometimes , we can even observe that happen , or trace the mutation back to a know ancestor . would you like to learn about it ? .	0
most christian be , as be frequently point out by numerous poster in many different thread on this board .	0
and last year stats say , 3 rd july 2009 the most violent country in europe : britain be also bad than south africa and u.s .	0
be it only the spiritually blind that can see guy like this for what they really be ? rip preacher .	1
well then , i guess i must be a turkey - sandwich worshipper ! emoticonxangel	1
so god would rather have evil in the world than infringe freedom . how very libertarian of you , jyoshu . but actually , be evil and freedom inversely proportionate ? look at the example i give : slavery be both evil and an infringement on human freedom . on top of that , god put evil into people and then do not take responsibility when these people do evil thing . not to mention the evil that he himself have do . murder , genocide , bigotry . the lot . if he make people with complete freedom , he must have make people with evil as well . why do he do that ? the only reason i can come up with be that if god make everyone in his image , he himself must be evil , even partially . that that be apparent in the bible .	0
actually , i pull the number out of the air for illustrative purpose only , but after read the cbo report , i see that i wasn ' t far off . they predict 600,000 gay couple would want to get married it allow .	0
so , in summary , you be not against the death penalty on principle . you just want it use judiciously ? same here . where we will differ be in the detail of what ' s judiciously .	0
