text	label
well , what fault ? you say that innocent people be sentence to death far too often . well , the death penalty do not sentence people , our judiciary system do . the death penalty be mearly a punishment . i will agree that some innocent people have be send to death row , and when their innocence be discover , they be release . a perfect judiciary system would not sentence innocent people , and would alleviate all problem with the death penalty . if we have a perfect system and no innocent person be ever send to death row , we could take them directy from sentence to a little room beside the courtroom contain a bed and a few drug , put an iv in them , and carry out the sentence before the juror get out of the courthouse . of course , we know that our judiciary system be an imperfect thing , so we understand the need for appeal .	0
great choice . you may remember her from the beethoven movie , she play the mother in part 3 . i have see that film at least a dozen time and i like it more with each view . yeah i know what you mean , but i can not help watch sometimes , lol . i treat it like take a trip to the candy store , i be always surprise at how much research some of these atheist will do to debunk god . 	0
i think you be very mistake . i be not a republican . nor a democrat . never be register as anything other than ' independent ' . i be such because i think . unlike a party parrot that you seem to be yourself . since i be neither . who the hell can `` i `` be in the minority ? must be your biggoted knee - jerk reaction to think that anyone who do not think like you and slurp the flavor aid be the opposition and as such must be in the ' enemy party ' . and you be a hater because you verbiage be hate fill , caustic and ever insulting . and not in a funny , jestful way but full of vitriol and bile .	1
. or we could fee the criminal to the dinosaur . ! save the cow for meatloaf .	1
oh , so now you be claim to be a psychologist too ? ! wow , you sure get aroud a lot ! hmm . a failed shrink argue over homosexuality with actual homosexual . what do that suggest ? tomshairybills ; you be way over your head and i really hate to be the one who have to keep tell you this , but you be not do yourself any favor by continue to dig that hole you be in even deep .	1
i be impressed ! this be a very precise description , in regular englishand yes , the deduction in 9 seem presumptious if all we state be god have a `` possibility of existence `` . how this be cleverly clear up ( from the same source site ) be simply a trip back to the definition : `` great possible be `` . the `` great possible be `` , by definition , must have a possible existence . in otherwords , we can not assume that there be a possibility that the great possible be do not exist . yeah , it sound like the whole `` proof `` be pointless because your premise be already the proofjust keep in mind that for the purpose of this proof , god be define as `` the great be possible `` . as long as that definition be maintain , the proof work . do that mean that god exist ? hmm . emoticonxfrazzled	0
sure , but then you get into all sort of problem of classification , slippery slope , and other awkward mess . argue whether an embryo or a fetus be a person seem to raise more trouble than it might solve . it seem well to err on the side of caution and devise a pro - choice argument that assume the embryo or fetus to be a person rather than worry whether they be a person .	0
i truly mourn for you cookie . i pity the emptiness and shallowness of your soul . emoticonxcry	1
yes , but we do not know that homosexuality be not inherit , and it be the argument like this that make people want to prove that homosexuality be genetic . also , people bear infertile can not reproduce , so be those people inferior in a relationship because of what they can not do ?	0
think about this ? do you support abolish the senate ? in the senate , a vote from rhode island be worth more than a vote from california . also , the us be not a democracy . it be a republic . you be guarantee an equal say in the house of representative .	0
we do ! on npr ( which be our national public radio ) they play the bbc world news daily . it be a fantastic source , i must agree .	0
forgive me . a few minute with google ought to give enough info to refute what he say , so i do not bother .	1
when i think of the great mind of literature , ann coulter be certainly not on the top of my list . in fact , when i think of mind , i do not even think she have one . i hope that you write this in jest , otherwise . i would seriously suggest that you expand you horizon . emoticonxfrazzled	1
man can not invent anything that do not already exist in form . do we invent the wheel , or discover the idea ? do the wright brother invent machine power flight , or be it that they stumble upon it ? in every culture , in every society , man look to something great than himself . they simple do not leave it at themselves and be do with it .	1
but you know what really do not make sense ? why be they evangelise to people ( who they know most of them will reject them ) if those people get a special dispensation ? they ' d be condemn people to hell by evangelize , would they not ? why not leave the people be and let them get the special dispensation ? emoticonxconfused	0
black unemployment be at 19 - 20 % . the economy be in the toilet , as be obama ' s approval rating . and you be swill kool aid and say you know best ? lol ! that ' s why you liberal be dangerous . you be too steep in folly to understand what ' s go on . how ' s that hope and change work out for you ? emoticonxbouncer epicurus apparently never read the book of revelation where god level the evildoer . and you look up to that ? what ' s the matter with you ? you do not read it either to know epicurus be three sheet to the wind on that ? that ' s why you liberal be dangerous .	1
' self - defense ' never enter into it , imo . unwillingness to share one body be not necessarily self - defense , so this do not apply .	0
i be surprise , maybe your area of the uk be different , but in mine nearly all atheist be hereditary , or they just break away from the religion of their parent because they dislike their parent instead of the religion .	0
great job straight out of the leftard playbook . can not refute the message so go after the messenger . would it matter if it be print in the ny slime , i doubt it .	1
i think you might want to check your logic here . as far as i be aware , drug addict cause a great deal of crime to support their habit . as you be , i be not terribly fond of police someone ' s personal habit , but when drug be the motivate force behind burglary , assault and mugging and addict carry disease such aid and tuberculosis then mean of curtail this should be explore . this may include police or control the supply of drug to an area to cut down and the amount of drug sell , and thus less crime to support few habit . easy access to drug be , logically , part of the problem .	0
as to the first part , i answer you above . regard the second part ; what in the world be you talk about ? girl who be bear from unfertilized egg ? and boys bear of virgin mother ? can you post any evidence of these case ? beside jesus of course , because we know his father be god and that he possess the holy spirit .	1
so there you have it : amendment be part of the constitution .	0
your probably refer to the mexican basin crater . mass extinction do not prove evolution . the flood as describe in the bible be an example of mass extinction . besides , in order for the asteroid theory to work , the asteroid would have to create an almost global tidal wave that would effectively kill the animal by drown . also similiar to the effect of the flood .	0
what difference do it make ? do you only care about frequent killing and choose to ignore isolated incident ? if so do not that mean that innocent people die only interest you when it ' s in large enough number that you can try and exploit them for your own selfish agenda ?	1
i be really surprised this one get so many upvotes tong 	0
right . they can never show how the belief in their deity be not a textbook case of the special pleading fallacy . ( pretty funny after all the hubbub earlier about double standard . )	0
well , i have hear people on the pro - gun side say that most defensive gun us do not involve fire even one round . so limit the capacity would probably have less of an effect on the ability to defend yourself than on crime . so why be people from the gun lobby always whine about restriction like this ? when semi - automatic rifle be ban in australia , hunter welcome the law . they saw it as a challenge because it take great skill to shoot an animal with a bolt action rifle . not so in america where some gun owner like to use gun that could take down plane to shoot small animal .	0
again ? what do you mean ? i be talk about different science per se . what be your question ?	0
' slave , torture , drone , dictator ' hmm , what do that sound like ? oh yeah , the history of most european country , include germany .	1
nonsense , society change over time , therefore they evolve . only biological population evolve through natural selection and the theory of evolution only apply to biological population , but the term `` evolution `` applies to other thing too .	0
now , if we be talk natural insemination by donor , that would likely be morally unacceptable in most circle , though certainly not all . really ? i mean that sincerely . sometimes i be really surprise by what people find immoral . most people seriously object to that ? why ? o . o	0
abstinence until heterosexual marriage be not encouraging heterosexual marriage ? i have never hear of an abstinence - until - domestic - partnership program . perhaps you could point us to an inclusive abstinence - only program somewhere . perhaps not . 	1
why ? that do not make alot of sense . we say gas go over $ 2 during a period of relatively low demand . why would gas stabalize that a price that be low then what it be during a period of low demand when high demand be project with increase consumption in china the us and the industralized world as a whole ? oh yes , i be ask the person who think that cd be good investment during period of low inflation . emoticonxrolleyes	1
marriage be not a religious institution . it be a government contract nothing more . many people choose to have a religious ceremony to celebrate their marriage but that doesnt make it a religious institution . need proof ? you can get marry without the permission of the church but you cant get marry without the permission of the government . and because marriage be a government institution then they can not discriminate against same sex couple and must provide the same benefit to them as be provide to straight couple . and it can not be a separate institution either because separate be not equal . but as i have already say this shouldnt be up for a vote . civil right never should be .	0
so what you be say be that you can not ? as a political move to satisfy the pro - life constituent that put them in office .	0
yeah , let tax those rich greedy jerk ! i mean really , why be equal when you want something for free right ? screw freedom i want my healthcare ! 	1
out - and - out lie . there ' s really no other way to put this .	0
so everything that other people say on a website or in a book be just and opinion ? and everything you say be a fact ? nice how you have get thing set up .	1
so what ? if somebody want to die then they will kill themselves no matter what .	0
oh , i agree . private security company be the answer . very republican of you .	1
contribute ? oh please . take your cry act somewhere else . like i say no one be buy your bull anymore . 	1
how many light bulb do it take to screw in a light bulb ? ponder that and call me in the morning .	1
i believe we have a human responsibility to one another . that we be our brother ' s keeper . tell me , bassman , if there be not enough job , and the cost of medical care be skyrocket through the roof , what do you suggest your fellow american do ? just drop dead ?	1
oh . be not that just so bad ? i mean , after all , brown be such an erudite in this matter , be not he ? his word be just set in stone . he should have just attack the church and opus dei more so more ignorant people could believe all the x he write and be militant atheist without an agenda beyod that of attack religion . what be it with you and the chuch ? do you even know what opus dei be ? do you know what it preach ? have not you no argument that stand on its own , and do not need to be found on some attack on christianity ? defend something , do not just attack what you do not comprehend .	1
really ? be it of the flesh eating variety that be resistant to all but the strong antibiotic ? because if so , then that be big news .	1
how do you define evolution ? if you do not see any , then you be not use the definition use by evolutionary biologist . the question be who should define the vocabulary of evolutionary biologist , evolutionary biologist or creationists ?	0
that could also be very effective in a positive manner during political campaign speech .	1
it ' s all in how you word the question . you word the question with an obvious bias , they do not come across as an honest attempt to learn , but rather as a challenge . word them properly , and i guarantee you that the people here will be most helpful . waxyp . s . your username have a large affect on how you be initially perceive .	0
these be not the only two option available . the many philosophical view of the material world or ethic do not mean these two thing do not exist .	0
i love that you guy dont seem to be joke when you talk about it be offensive to gays - if anything i would think only tom cruise would find it offensive - because of his claim that he isnt gay ( obviously untrue ) gay would probably cheer if he ( along with his penis ) would come out of the closet if someone would find this offensive , it wouldnt be me vs gay guy - it would be me vs overly sensitive and selfrighteous guy who happen to be gay	0
so lets see , you refer to how the 1 st amendment apply to the state , post the 1 4 th amendment privilege and immunity clause and then ask if i think something be unclear . of course the privilege and immunity clause be often mistake to have incorporate the 1 st amendment by people who do not know what they be talk about but this be merely coincidence because you randomly quote part of the 1 4 th amendment but imply it all . now if i change it to what it say above would you feel that be an accurate statement ? probably , consider you do not seem to understand a blatant difference between `` original understanding `` and `` original constitution ) . your pride ruin you my friend .	1
the same could be say of clinton . tell me . how do people learn if you insist on cover up these situation ? if a person like sanford be not expose to his own medicine , how will he ( or others ) not recognize how it taste ? furthermore , i find your perspective a little baffling . what he say `` many year ago `` ? be that something he should be embarrass of , because he be wrong ? or should he be embarrass cause he get catch ? cause the standard of not cheat on your wife be not a bad standard . it ' s a good standard . we have too many politician who look out for their own interest , and say thing just for political gain not to take it seriously .	0
gee , i wonder why the liberal left be so quiet ? i remember when bush ' s dwi from decade previously come out , and you could not shut the hypocrite up ! it ' s hilarious .	1
 wow be we see the soft , gentiler jyoshu ? your snoopy avatar must be afecting you happy tong 	1
i suppose if you truly believe its not dishonest to repeat anothers idea as if they be your own . i will keep this in mind the next time i have to write a paper . woe betide any professor who accuse me of plagiarism , for he be trample my religious freedom !	1
if you think marriage be sacred then why be you try to change what it be ? i can not say this enough time . marriage be a word that describe a union between man and woman . no one create the word marriage and then decide what it would apply to . someone saw and event and give this event a word . this would be marriage . this ' event ' have be sacred since as long as we have record to show . and now , some wish to make it sacred for themselves while destroy the sacred institute that the majority of us wish to keep .	0
would you mind tell us just how he determine all maladaptive or inconsequential mutation in his test organism and just how he validate such measurement ? to me as a biologist with quite a bit of microbiology under the belt it would seem to be impossible to do so ! after all its very likely that a fairly large portion of the populutaion will have at least one mutation at at least one base pair location in the total sequence ! your claim would seem to be impossible , but perhaps there be a way he manage to do so .	0
since he ' s comment on it several time now , and seem to have me confuse with someone else , maybe he ' s channel a past life or something - - who know ? well yet , who care ? tong 	1
i think this be a bad way to put it . the evidence that they earth have be warm since we have have the ability to measure temperature be overwhelming . the cause be unknown and whether or not it be natural be unknown . it do seem fairly narasistic to think in 100 year we have cause so much damage to an earth that at least have be here 10,000 year .	0
they need to keep their opinion to themselves and out of the law the effect gay people live . i see nothing wrong with lock up those who incite hatred towards gay people just as we lock up people who shout fire in a crowded theatre .	0
thankyou for bring to my attention that atom , neutron and proton be merely scientific assumption . now as i gaze at the night sky with all its ' bit and piece spin around each other i can sleep happily know that our solar system be not part of a housebrick afterall .	1
the original molecule have some lipolytic function , but remove some amino acid from it , in the right place , make it fit well into the substrate , and thereby greatly increase its functionality . barbarian observes : we think it would take roughly a million year for bacteria to evolve enzyme capable of digest nylon ( because the compound be so different than any they be able to digest ) but it take less than a century . .	0
oh yes . that ' s why the brit take fast and sure measure to round up the islamofascist jerk . wish we could do the same here , oh yes , i almost forgot . we be ! 	1
you have any example of that ? shoot people for throw rock and egg at house that be .	0
exactly . try to prove that god , if he exist , do not make us as good as an all powerful be should have make us do not prove anything in the god debate . i could always debate that since god be all powerful and all knowing he could have always think of something well to do . if he make those change , then of course there would still be something well he could have think of . this would be an endless loop of create something well and good until finally he would have to stop and say that be good enough . but even then this debate that he do not make us as good as he could have would be valid in my view .	0
no , there really be not . as for robertson , why do you think i say he be right ( as in global warming be happen and we be largely responsible ) by sheer luck ?	0
i can not convert you jsd , only christ can . but you must be open to him and his spirit for that to happen so do not be look to me to save you . and you may think i be self deluted , as in somehow water down , but you be self delude as in completely entrench in your bigotry and ignorance of what be right and true . but thanks for judge me . i welcome it . tong 	1
well let us deal with one thing at a time . the nejm study about washington d.c. conclude that ban handgun save 47 life each year . the study do not conclude that it be just a `` curious relationship in the number . `` go back to that thread and read the study . if you be look for evidence that be absolutely without any degree of uncertainty then you will not find it . you can not prove thing to a 100 % certainty with statistic . what you can do be show what be probably true and what be probably not true . even in court you be not expect to prove that someone be guilty to a 100 % certainty . you be expect to prove that they be guilty beyond a reasonable doubt .	0
obviously not . if the right to life trump all other right , then it follow that the mother ' s right to life and the child ' s right to life cancel each other out . mind you , if it ' s her choice then the pro - life movement endorses such heroism , right ?	0
not much on psychology either huh ? whachos pretty much just run alone , sane people will have nothing to do with them . be your handler program you for the next hit ?	1
be that your logic ? do the phrase , `` crime of opportunity `` ring a bell ?	1
that be a poor argument . if you want to become good at debate , in general , do not make statement you can not back up , but never say that your use ' what i have be tell ' as an argument . your opposition will tear you apart . happy lol , it ' s not like i care that much for this debate , but i will take that into consideration happy i be impress with your willingness to debate any topic with an open mind compare to many others i have see on this site and would enjoy debate you in a more formal structure . if you agree , of course . thank you , and of course . i ' d love to debate with you .	0
. i point it out in capital in the hope that it may help you understand the point . do it work ? who know	1
and the reason have be discuss at length and most of us agree about the mother ' s life be endanger or possibly in case of rape and incest . where we disagree with you be unecessary abortion . such as for birth control , a headache on just and inconveniencce . you think any abortion be alright . we do not . 	0
i be intrigue as well , most of the band be in the same size font , this could turn into a whole new debate ! 	0
1 - it be innacurate . we allow kill in time of war , in self defense , and in state sanction execution . so we already have a situation where , when give x mitigate factor , it be justifiable to take a life . it be impossible to say all life be equal , and then to apply that as law . people will be outrage . i know i would be . 2 - objective to who ? who get to decide how valuable life be ? and why should they get to ? and who say they be right ? the relative value of life work fine , thanks very much .	0
er . . . how do you know that god have not tell anyone to kill enmasse ( in the last 2000 year ) ? do he run all his order by you ?	1
again , it ' s not just ' evidence ' but ' evidence construct into a workable theory ' .	0
plenty of example , law abiding citizen be shoot by criminal daily . however the o.p . be about police go off the edge . oh do i mention that some of those law abide citizen sometimes shoot the criminal try to kill them ?	1
however , just because the majority of people share something in common do not always mean the truth ? very good . philosopher call this type of argument ' argumentum ad populum ' . it be a fallacy that many people be prone to commit . you can choose a sonnet and correctly pick ' s its emotion but you can never be so sure i agree . shakespearean scholar often disagree about very miniscule detail . but i think just because they be not ' sure ' , that do not mean that they can not be certain . maybe you could go google ' shakespeare sonnet 1 ' and read just the first poem of his sonnet collection . tell me what you think ! i be sure that shakespeare will charm you like he have charm so many .	0
ready to condemn blind faith yet , jyoshu ? or be you go to stick to the argument that blind faith be fine so long as you can see you be not do harm ?	1
wow that work well . please explain where his logic be flaw in the point he make . you cant , because its not . this just prove how much this `` point `` along with all your other argument have `` flaw in logic `` if you will .	1
so you for strict regulation of business but not people ? interest . do you know who run business ? yeah , people .	1
you do not know ? oh yeah . you be supposedly marry to that teenager , prodigee .	1
and so go the fact you be more than willing to let rapist and murderer go free .	1
uhuh ! and you have get a bridge in brooklyn you want to sell me . . . .	1
sorry , i be busy look at your base21 source , the one where you post your own article . i figure someone have make up an article on it . hey , accord to pnc = ww3 , if i do not like the people who put the information into the state dept . website , i do not have to believe it . that ' s accord to him .	1
like i say in another thread , the argument i hear most often from so - call ' pro - choicers ' be that you can not legislate morality . well then what can you legislate ? every law in existence be legislation of morality ! by that way of thinking , then we should have no law . if someone kidnaps and murder your 3 - year - old child , then let us hope the murderer go free because we can not legislate morality !	1
so most of your friend have have sex with your guy too ? emoticonxgood you and i both know that homosexual have different partner regularly , at least compare to heterosexual .	1
i think you get it backwards kelvin . you be the one that say you would not let your child play with toy gun because you be afraid that your child would not be able to tell the difference between a real gun and a toy gun . blindone never advocate toy gun - control . on the contrary , blindone be point out that toy gun do not harm child . and if your child can not tell the difference between fantasy and reality how do you expect them to handle a gun responsibly ? they might try to shoot the boogey man or their own shadow .	0
wow . you be bent on harp on creationists argument at whatever the cost . first of all , you be not even consider that the majority of people be misinform of what evolution be not because they have creationist motif , but because they go to the dictionary for definition	0
i also take a look and think your evaluation be charitable .	1
d . adam ? happy this be , of course , an entire debate unto itself . i fully concede that logic dictate that we accept the possibility of life elsewhere . but that it ' s probable ? we simply do not have the data to make that leap . we have get some good theory about how life start here , but we do not know exactly what happen . and even if we do , we do not know how common those condition be ' out there ' . if the condition for life to arise be so bizarre that they only occur once every 20 billion year , and for all we know they might be , than we may well be the only life in the universe . logically , we just can not say . we do not have enough info to apply logic to the problem .	0
it be an acronym for ' y ' oung ' e ' arth ' c ' reationist . in other word . someone who believe that the earth be only 6,000 - 10,000 year old and be create in six day by a be know as god .	0
i have no idea what `` woman ' s right `` might be either . you could try to explain that to me while you be at it .	1
crouch libertarian , hidden cost . can not pay extra expenditure get ' s ya penalize ! no special education requirement ( they be ' t unders state or federal control ! ) no requirement to moniter student progress . that seem safe .	1
tell this to those infant and adult in the netherlands who be be euthanized against their will . this be a logical conclusion of a quality of life ethic without a sanctity of life basis .	0
but pro - lifer often base the pro - life stance on prevent harm . not just religion . ( and in this case they be one - in - the - same anyway . ) this be not a case of harm - preventative - morality versus religious - morality ; it ' s a case of two harm - preventative morality in conflict , due to each only focus mostly on one aspect ( either the mother or the unborn baby ) .	0
you be equate atheism and homosexuality with terrorism and drug deal ? really ? can you stop be a reactionary dolt long enough to convince me you be worth even try to converse with ? if not , i will understand . and not be surprise .	1
a taste of what could be our future if the left have its way .	0
ah , the esteem washington time , the rag of that korean reverend who do the mass marriage and other weird stuff - - um , what ' s his name now ?	1
never say anything about a ' lose speech ' . but who know ? he may have have his speech writer prepare half a dozen different speech . the community organizer know when to push and when to back off . there be enough of a public outcry for him to realize that this be not the time to push . so he back off and waste the country ' s time by re - hash old wisdom . i be rather amuse about the label throw out by you , simon and foundit . just because i have the audacity to criticize the anointed one i be a hysterical racist . keep them come .	1
arafat be not a bad leader than sharon . arafat steal million in aid money that be suppose to go to the palestinian , which 80 % of them be below the poverty line . arafat advocate people to x themselves up so that they may kill as many jew as possible . he be the head - figure of many of these terrorist group and pours million of aid into them . sharon be bad ? not only have arafat contribute to many more than 1,000 israeli casualty , his ' intifada ' have continue the cycle of violence and thus cause the death of more than 2,000 palestinian .	0
so , do you spend all of your day as an obama shill ? you have two post , both anti - mccain . i hope obama pay well . emoticonxrolleyes	1
i have several that i want everyone who engage in the ' man cause global warming ' debate to consider . and i thank you for help to illustrate some of those point for me ( bold text above ) . asside from the point we have already discuss , . i be a bit intrigue by the fact that many of your ilk ( concern about save the life of million by reverse or slow the warm trend of the planet ) be seemingly oblivious and uncaring about the million who be deliberately kill in the name of ' choice . ' be not the decision to drive an suv a choice as well ? emoticonxrolleyes	1
they have . prey animal have their eye to the side of their head which allow them to see in every direction , almost 360 degree around . predator animal have their both eye face forward .	0
anyone speak english could well be an illegal from the uk then , right ? i guess puerto ricans well watch out too .	1
would that be legaly owned gun , or criminal who have gun ( and also ues gun ) for there crime ? most gang member have gun , if they be kill in a drive by shoot , be the gun responsable , or would it be the illegal activity ?	0
human do not just have sex for procreation . human have sex for pleasure . that explain the evolution of the clitoris and the bundle of nerve underneath the head of the penis .	0
absolutely true ! i discover that with my fluoride research . for whatever reason , most people take another ' s word for what the truth actually be instead of search for it themselves . if the lie be an easy pill to swallow than the truth pill , they will take the lie . emoticonxfrazzled	0
well , their cash cow dry up and even toby hoover be go to have to get a new gig . no matter how many time these dire warning be give they just never come to pass and over 2 / 3 rds of the people be wise to them now and they have lose any credibility at all . folk all over be now stand up demand their right and the left have expend both it ' s money and political and emotional capital . stick a fork in them lucy , they be do emoticonxhoho	0
evolution ' s evidence be that life be similar , you will not be able to find an exception i be sure .	0
you say some of us be lie and then you say you apologize `` if `` we be `` somehow `` offend . gee , that ' s mighty white of you .	1
even with tax deductible status , i seriously doubt there ' s enough of a market available yet to make privatization a go concern . since all people will ostensibly benefit from whatever flow from the space program , it seem like government be still the only option now . sure , the russian be capitalize on their experience by take citizen for ride , but what be they really learn or advance there ? they be get more and more vocal about us fund their stupid space station . the european be primarily interested in the lucrative satellite - launching business ; again , where ' s the hard science ? so it seem to fall to the american - - surprise . but if we do not do it , the chinese certainly will . in all probability , they will be fierce competitor , imo .	0
it look like you have try to analize everything i say as be ' my ' life experience . i really enjoy your abuse , i would love to meet up with you some day . my life be fantastic actually . i dont know why i have to keep repeating that . what about those in haiti right now ? what about others ? i think they be more important than your fuck sulking over the american lousy pronunciation . or me whine over you be an arsehole . as for amy winehouse , no reputable establishment would dare touch the skank .	1
yes , in my view , it would be morally correct since it have no brain and , in my definition , be not a person with right . however , if she do not want to support the violinist in that future , she have the responsibility to disconnect from ( and therefore kill ) that brainless body before the brain get transplant . otherwise , if she wait to disconnect until it be too late , she would be guilty of kill the violinist ( a person ) .	0
yet it be the only source i have see that count the incedents in which a gun be use in self - defence , but nobody be injure . i could assume that all of your source and ians only count occasion where one be injure . accord to the source , they ' d 91.7 % of all time where a gun be use in self - defence .	0
that ' s because the taliban in afghanistan do not have any oil with which to bribe them .	1
quite frankly , i be astound by you homosexual ( or homosexual supporter ) who claim to hate judging yet judge religious people . those who judge and those who do not . if i be to say a controversial statement such as ' whats the point of enter an exit ? ' you would have be hurt or anger . yet you would make disrespectful , hatred - provoking comment that be quite the opposite of the message you be spew just argument prior to your comment .	0
so you think it be a good idea for public school to assume the role of parent ? perhaps you would support a balance then . give what you say here , you would not think it a bad idea for the new hampshire school system to take a field trip to the local catholic church would you ? you know , so kid can know what resource , agency , and organization be available to them in the event that they may need to interact with them in the future . the school board apparently get the message , however . accord to the article , it have instruct school administrator to investigate the matter , and determine whether disciplinary action be necessary . i would think it be .	1
george tiller shot to death at wichita church | news update | wichita eagle	0
quite frankly , that make absolutely no sense . so conservatives in the blue state will buy more porn because why ? cause they be in a blue state ? and liberal in the red state will buy more porn because why ? cause they arein a red state ? your excuse lack any cogent theory behind the scenario . in science , when people put forth a hypothesis they provide a basis for their claim as to the mechanic of the phenomenon . but with you , you just throw out different idea with no basis .	0
and you , on the other hand , because you be not educate in science in general , and evolutionary theory ( why the quotation mark ? ) specifically , be qualify to correct those of us who spend year in study of the topic .	1
this assume brain - dead be a logical choice to consider one dead . even so , it prove nothing about when life begin . what say they have to be the same ? this be a classic example of a conclusion not follow from the premise .	0
why thank you , and yes i guess that as you be pretty busy grovel to the hide and seek champ , so full credit to you and of course the invisible dictator . , don be shy take a bow . 	1
and if the majority support banning christianity would that be ok just because the majority support it ? civil right should not be up for a vote ever no matter what .	1
do not surprise me let all jump ship and put our head in the sand . even more of a reason i should run for public office tong 	1
and that be why they be wrong . they do not understand science . science be not the presentation of proof but explanation of the evidence that have be test .	0
be you retard or just ignorant ? either way , get your fact right . limbaugh and savage do not have tv show so if they want to listen to beck they still can on the radio . second , you imply fox fire beck . umm , no . third , the glenn beck program be the third most watched cable news program between two other fox news program . i be not a fan of the glenn beck tv program but at least i be not go around make stuff up .	1
i wonder if i can convince a judge that all other legal document should be read in an `` enlighten `` way . i can perhaps get out of contract and speed ticket if i just show them the light and error of their way ! your supercilious post amazes me .	1
oh look , gansao the blowhard be still live in his world of ignorance and denial . like his daddy ezridden . you could not educate a rock ya stupid bastard . emoticonxbye	1
we do . most fossil find be surface find - - which mean anything find on the ground probably contradict uniformitarian principle because every fossil find lay on the ground probably - - accord to toe - - do not die at the same time . for example , many mammal bone be find on the surface - - yet so be dinosaur and other `` ancient `` bone from animal that supposedly live million of year beforehand . of course evolutionist will come back and claim `` erosion `` with no evidence of such , not to mention how rock can be remove from bone after million of year of be cement to it . i have get a 900 - page book call `` hidden archeology `` ( cremo ) that dive into hundred of fossil and artifact that be in the `` wrong `` stratum . your assertion be blatantly false .	0
if the child be to be bear into a poverty stricken part of the world and be expect to die by the age of 7 by either disease or lack of food , why not spare pain and abort ?	0
and she be have unprotected sex ? so she know become pregnant be a possibility ? yeah , i could see that be condemn by pro - lifer .	0
where be here ? you do not seem to want to display your location . we all know there ' s more than one way to become an american citizen . that say , as an american citizen , english be the native tongue . it ' s the primary language taught in american school and it ' s how our government communicate with its citizenry . i be not really interested in debate this topic with you , it probably should be a thread unto itself . i think dono be merely point out that if you want to make a ' snippy ' reply , it carry more weight when correctly spell .	0
just some interesting information i learn when we go cave a couple year ago ( a real cave , not one of the commercialized one ) . bat actually have good eyesite than human , but even they can not see in pitch black . no eye can .	0
it look like just mucusaur , you and me , along with an entire thread of bot ! ( i be not too sure about mucusaur , to be honest ! ) wink 	1
hollow bone however when equip with wing allow for great flight distance .	1
galatian 6 : 7 be not deceive ; god be not mock : for whatsoever a man soweth , that shall he also reap . the whole concept of `` reap what you sow `` be a christian concept . and now you be claim it ' s flaw ? while i feel the need to continually reiterate that what this guy do in harm others be wrong ( primarily to avoid the troll from misrepresent my point ) , the validity of the generic concept of `` reap what you sow `` be amazingly poignant . people typically do not just go nut and harm people for no reason . columbine saw the kid try to harm other kid who harass them . while some people may be jump the gun in try to assign `` sow `` , i be also amaze that others be so unwilling to inspect the question of whether or not the church involve truly do `` sow `` . 	0
sorry but i do not read your post , do you think i worship your word or something ?	1
demon , that be quick be you right there ? no resentment in my heart friend . i try to translate an expression from hungarian ( again i guess that will be poor but i try anyway ) ' friendship remain ' ( or ' unchanged ' may be the good word ? ) now here be what you ask : that be a very good question demon , but i would put one more word there ' who ' . no insult intend .	0
so sorry , anastasia . that ' s a horrible thing to face . and now , use that excuse ? what ! if justice be swift for the guilty then he would not have escape only to do it again . some criminal never change , and via your testimony , only live to do it again . there be some who need to be put to death . your situation make me shudder , anastasia . but , i be glad you do not let it ( revenge ) effect you to the point of take his life yourself . if it would have be my father , those many year ago , i can not say that i would have wait , nor would have accept that lame excuse of retardation . i could very well be in prison myself .	0
shall we regress to babble ? the government be already heavily into the term ' marriage ' . not only the us government , but government all over the world refer to ' marriage ' as the legal union of a man and a woman . change the definition in one country would likely create confusion everywhere . what if some country require you to clarify whether you be marry to a man or a woman in order to get a visa ? do we need to define several type or class of ' married couple ' . what if some country object to the concealment of the gender of one ' s spouse institute a death penalty for it ? i would argue that legally join same - sex couple should have all the benefit and right afford married couple , but not for redefine ' marriage ' solely for the purpose of call them such .	1
i do not know that obama be of low iq and a conservative , for he be most assuredly a racism and bigot .	1
that ' s a damascene conversion if ever there be one ! archie ' s see the light !	1
your argument be contradict how can see people naked ifnringe on your personal thought and the other not ? also the right be not to marry whomever neterosexuals want . the limit apply to everyoen equally just people have different preference .	0
actually both be relative in every situation . especially `` the truth `` as espouse by religious fundamentalist such as yourself , as there be as many different version of the truth as there religious fundamentalist .	0
religion be nothing but a choice but be constitutionally protect . why ? black and homosexual be two different class , unless you be a black gay . it be the way each class be treat that be the same . coservative christian view gay people in the same way as the white supremacist view black people . the more religion attack gay people and our civil right the more i be begin to believe that the roman have the right idea to rid the world of such filth .	0
do you even read what anyone post ? try it , you might learn something . maybe not . 	1
when be the last mass murder at a uk university then ?	0
now you be be ridiculous . the big bang be not the evolution of the universe . the word `` evolution of the universe `` do not necessarily entail the big bang . for example , brane theory offer an alternative theory to explain the evolution of the universe . but claim that the `` evolution of the universe `` be part of the theory of evolution be somewhat like claiming that because kate hudson have achieve stardom , she be produce vast amount of energy through hydrogen fusion . why be it that creationists believe that every word have only a single meaning ? by the way , i have always hear the creationist invention `` gte `` refer to as the general theory of evolution - you know , as if there be some relation to the general theory of relativity .	0
a double help of insult spam ? i be honour . emoticonxgood how interesting that you selectively belittle crick ' s comment on panspermia while laud his debunked tornado in a junkyard conjecture .	1
