text	label
so what we have here be a lie , base on a distortion , which be itself a fallback position from a fallback position from a fallback position from an evidence - free make - up graph about the magnetic age of the earth . and creationists say the truth be constant . 	0
notice that even in this version there be elipses just before the quote in question . my bet be if we be to actually refer to this 44 year old book , simpson would not be say what toxey want him to say .	0
it would be ' an ' analogy , but like the language analogy , it have its limitation . it be interest to note that creationist computer software developer / programmer can not seem to agree on the implication of ' mutation ' when use such analogy - one such person , c.k . lester , declare that computer program can accumulate up to 30 % ' random change ' , just like dna ( hypothetically ) can , therefore , the computer analogy be a good one . but programmer r . david pogge declare that even a single altered bit in a line of computer code a million bit in length would destroy it .	0
but i think that be the point . what if you do not agree with the germ theory of disease ? do that mean that it should not be teach in health class in our school ? should it be replace by the bad humor of night air theory ? but not everyone agree with that theory either .	0
see , this be where read the page would have help you out alot . no where do it say that organisms evolve with a change environment . that ' s what ww would like it to say , but it say nothing of the sort . all it talk about be a different approach to model cell behavior . critical reading skill , they be really essential if you be go to try to debate science .	1
you may see a vast differene , many do not . the `` moral `` ground for many be simply the justification for their homophobia . so now it ' s a massive nation wide government conspiracy to stifle free speech ? canada stifle and oppress religious freedom ? honestly jyoshu , where do you get this stuff ? this be utter b , if you can find any proof of the canadian gov ' t stifle free speech on this issue , religious freedom , or any other issue for that matter , please post it . if not , retract your b statement , and admit that it ' s a fabrication . i honestly do not think i underestimate it at all . i come across a very broad spectrum of people in my line of work , from one end of the scale to the other . the most common negative response i get be from those that be oppose to homosexuality in general and respond along the line of `` i do not like , i do not want to see it , but right be right , as long as it do not negatively affect me , i do not have a problem with it / i do not really care . `` i have come across a couple of people who be strongly oppose to the use of the term `` marriage `` but be fine with allow homosexual `` civil union `` . i think you overestimate how big of a `` moral issue `` this really be for most people . waxy	0
so your answer to the question then be `` nothing `` , marc ?	1
so what do this have to do with the topic ? alcohol be legal , marijuana be not , but they both serve the same purpose ( get high ) , so why should one be illegal and the other not ?	1
the quad 50 full automatic anti - aircraft gun be design to oscillate on it ' s mount . this be so that the bullet will come out in a pattern . this pattern along with tracer round help the shooter guide the blizzard of bullet at the aircraft . even this only work at low altitude . modern plane typically fly at ~ 3 0 k foot . that ' s more than 5 mile high ! a perfect bullet , or one that be fire in a vaccum with an initial velocity of 2800 fps will only go ~ 2 5 k foot before gravity alone will have reduce it ' s velocity to 0 fps . the odds of hit something that be move at ~ 900 fps at any distance with a bullet travel at ~ 2 8 0 0 fps be slim to none . that be why anti - aircraft gun be full auto , not a semiauto or anything that a citizen have access to legally .	0
you claim god be unknowable ( partially or otherwise , it do not matter ) . you claim to know something of the unknowable , thus , you make a self - contradictory statement . again . for what . the third time ? drop it , you be argue illogically and i be embarassed for you .	1
apparently you have get one powerful set of rise color glassed . i guess you spend a lot of money on those 1 - 900 psychic too . nowhere be it scientifically inaccurate ? be you serious ? waxy	1
so your claim be that the law of physic have change ? you see , it be not a matter of design . it be a matter of the physical limit of wood . wood be flexable , and the long the piece of wood , the more bend there be in it . possibly you have see a roof with wood support that span a large area . to do it require huge truss unless you add column support . and i will bet there be not any span of over 300 ft . where only a wood truss be use . for a ship / barge the problem become bad . if you make the keel thick in an effort to reduce the hogging and snaking , you reduct the room available inside . even at that , it would be impossible to eliminate all of the flexing and that flex would spring the plank of the hull . there be no calk that have be devise that can fill an ever change gap between plank . and , of course , recourse to a miracle be the standard creationist answer when face with evidence that their mythology be not historic . `` poof ! goddidit ! `` and so , what be the point of the whole exercise in the first place ? why do not god just poof the ark into existance or just poof anyone he do not like out of existance ? he want to teach the only just man in the world a lesson ? sure work . first thing noah do be to get drunk .	1
can your intellect explain infinity . such a tasty word	1
you have to be off for more than 4 day and after that i would get the princely sum of £79.15 per week . hardly worth have . unlike teacher i can not stay at home and get pay when it snow too .	1
oh ? what u.s. code governs that ? what do it say ?	0
who but a creationist would ever make such a laughable claim ?	1
i be impressed ! this be a very precise description , in regular english and yes , the deduction in 9 seem presumptious if all we state be god have a `` possibility of existence `` . how this be cleverly clear up ( from the same source site ) be simply a trip back to the definition : `` great possible be `` . the `` great possible be `` , by definition , must have a possible existence . in otherwords , we can not assume that there be a possibility that the great possible be do not exist . yeah , it sound like the whole `` proof `` be pointless because your premise be already the proof just keep in mind that for the purpose of this proof , god be define as `` the great be possible `` . as long as that definition be maintain , the proof work . do that mean that god exist ? hmm . 	0
yeah , a license to murder the unborn . 	1
so once again you be steer away from the debate ? i do not understand why your ignore the debate and go off in a whole new direction even after make this same mistake in your last post . you be still show that the bible have a flaw in it and therefore your make up your own story about what happen . you be also make prediction about the future base on your own interpretation . i be sure you will not even consider that your wrong about either of these thing though i doubt you have any reason to believe in either of them other than you have the idea stick in your head now . [ quote ] the above fully answer the apparent contradiction you and others find in these passage . the reason you may think i may be present information contrary to normative christian teaching be that you have pick a peculiarly thorny passage - something that skeptic of the bible and enemy of god will almost always do . [ \ quote ] it only answer the contradiction after you fill in the blank with your own interpretation and of course your interpretation be base on your personal view and no fact . all the fact that you can work with be in the bible and as of this moment the bible seem to have a flaw in it . your try to cover this flaw with a story that you make up . i guess in your mind this make sense but i do not think many christian would even agree with you much less those of us who look for logic .	0
and for those who be not deadbeat ? would you grant them any `` right ? ``	0
be that what you say right before they start ban assault weapon ? ' oh , let us just see what sarah brady want to do ? ' obviously , you be gullible . since you be such a brainiac and all , why do not you visit the un website and see what your beloved un be up to ? and again , read this slow this time ( if that help ) ' on the other hand , not one acceptable reason for individual own gun be mention . '	1
yea i agree with you on how there be no exact se t of law at the beginning of creation . the reason i say that they most likely do not marry their sister be mostly cause god get mad at cain and place a mark on his head so everyone he run across will not kill him unless they want to die a death 10 time bad than his . kinda just say that there be other people out there .	0
yes , but we have no way to tell until we find them again , now have we ?	0
since animal can operate them , gun owner obviously need sufficient training to make sure they be use safely . it seem they need a lot more . on the other hand , the problem be largely self - limiting , since the cretinous owner either dy or hopefully learns from their stupidity once they recover from their injury .	1
well , sort of . it be not necessary , but if you be predict intelligence from what someone do rather than direct measurement of physical property , know their motivation level might allow you to make more accurate prediction . nevertheless even without know the subject ' motivation at all , today ' s generic intelligence test still have excellent predictive power for success in both school and employment , and be perhaps well predictor for future success than any other method we have ( include interview , personality inventory , aptitude in a particular field )	0
i think what he mean to say be , `` i can see finland from my basement . ``	1
well they ' d be the expert on it ; most of their member have be rule as fit under say category . let us face fact . nobody who ' s in their right mind could actually believe the kind of nonsense they spread .	0
 holy sh * t , marc . you be do exactly what the review say you people do . you be make the claim without give any explanation . `` omg teh sceinces be athiestic becuz they just aer ! `` thanks for make it extremely clear . refute a point by demonstrate it be not very effective . seriously , how disconnect from reality do one have to be in order to do something like this ?	1
because of the rare nature of fossilisation , we do not expect to see perfect transitional lineage through million and million of year . i really do not think there be any scientist that think there should be million and million of transition , because of the nature of fossilisation . science be like a detective story . if you want to solve a murder , for example , you take a look at the evidence . you have a gun , spent round , dead body etc . to convict someone of a murder , you need fingerprint , blood on clothes , dna and such to prove beyond a reasonable doubt that the person you be accuse actually shoot the decease and you can convict without an eye witness . it ' s the same for science and the fossil record , because there be no - one around who directly observe animal undertake large change over time . but if you take a look at the fossil record , molecular biology , geological time etc , this be what it show . from what we understand from the last 100 or so year of evidence and investigation , biological evolution be the best scientific explanation we have for the diversity of life on earth . 3 question for calligirl . for the 4 th time . what would be your definition of a transitional form ? when calculate the age of this earth , how precise do you expect or want scientist to get ? how many transitional fossil would you like to see in what period of time ? i really do not think this will progress if you can not tell us what it be you would like to see .	0
so you agree that it ' s not necessary to have high capacity magazine because gun owner can reload quickly when defend themselves against a criminal . good we can agree on at least one thing .	1
so if you quote ted kennedy when he say to his wife in an event that wasn ' t even publicize `` good morning , sweetie `` , that would be an answer ?	1
yea . it ' s like order a pizza . first the paleontologist dig up a bone or other artifact . then he call the lab , tell them what he find and give them the date they can expect the bone to arrive for `` testing . `` then the lab ask him from what organism the bone once belong and also what toppings , i mean date , he want for his bone . then the paleontologist give him the range of date that most suit his presupposition . then the paleontologist send in the bone feed - ex , along with a gift - certificate to the fine steakhouse in town and two ticket to the ballgame , and then sit back and wait for the result . finally , just to be on the safe side , the paleontologist repeat this scenario with at least 2 more lab . this way just in case one do not cooperate he have backup and he can pick a date from any number of lab .	1
i know you do not . so what ?	1
time to get a helmet . 	1
well , not completely , but yes , quite the same . however , this be irrelivent - she wasn ' t a person , because she be in a coma . do that give me the right to kill her ? of course not ! what about fetus bear in coma ? can we kill them ? what about people in vegetative state ? after all , they arn ' t perfect , so let us kill them !	0
i believe my wording be `` very rare `` . please do not exaggerate my statement by mis - quote me . but as you have mention it , care to produce some figure on the frequency of partial birth abortion ? its just you have a habit of make over - inflated statement to support your arguements .	1
first of all not all astronomer believe that . all though it be a very long way to the close star we really do not know how far star be away from us it be not possible to know . it be an educated guess at best . if you base your belief on science you will almost always have to change them so be they really beliefs ? time and distance be 2 different entity . on the other side of the world it be a different day . a light year be the distance light would travel in a year if at the speed we have compute it to be on earth . how gravity affect light in space in pure specualtion as almost all of the cosmological theory be . black hole be create to explain the big bang . there be lot of astonomers that be convince the big bang be a myth . if the star be create near the earth and then streched out as the bible say they be the relationship of time and distance would be quite different and would explain how light from a distant star could be see . no one really know the answer so it be a matter of faith what you decide be true . both be possible accord to science . the power that be in science be atheist and get the most press . this do not make them right by default . there be a very good book on this subject starlight and time if you be interested in what a brilliant scientist who believe in creation have to say . i will be suprised if you be . i have read hawking and have him on audio and video . to be fair you should take some time and study the oppose view imo .	0
simple . the big government people will tell you that it ' s in everybody ' s best interest . the criminal will just kill you without debate .	0
thanks . but it seem that you do not understand . perhaps the people of austin be more intelligent than they be down here in houston . maybe it ' s just that you be surround by educated people who show a tendency away from creationism . but you see , i run into people all the time ( and meet them on this board too ) who think that speciation have never be observe . why do they think that ? because their holy book tell them so . the herring gull / lesser black - backed gull be an example of a single , vast , globe encircle population that have become separate specie at the extreme of it ' s range - and those extreme overlap . before i come to texas the idea that the book of genesis be literally true never occur to me . so it be kind of a neat moment to realize that the big bird around the restaurant dumpster be herring gull , a living example of a population in the process of form separate specie .	0
certainly science have provide part of the answer with their finding of the mitachondrial `` eve `` , suggest that one person can have all the dna necessary for all the variation in human population . one of the standard rebuttal you hear be `` how do the kangaroo get to australia `` ? i do not know if that ' s cover in the bible . if god transport them or not .	0
people with big ego have libidos that keep up . what ' s new ? it ' s an unfortunate accompanying characteristic . the only reason that this be even post be because it be another attempt to discredit anyone that be against gay marriage . the fact that most politician cheat be not a revelation .	1
oh please dont give me that x . its so great that you can try to turn that whole statement and point at me be at fault but that in and of itself show you be at fault because you think that without your way the world would cease . honestly , the world have live without gay marriage its whole existence . so why implement it now ? shouldnt that say something about the human race when it steep so low to want to call homosexual marry couple ?	1
so you have get nothing to offer but a whining rant ? just because you do not like it , do not mean that the evidence do not exist . by the way , why do not you offer some reliable evidence to support your foolish claim above . creationist web site do not do it for me . peer reviewed literature please .	1
no steve , i realise that there be hetersexuals who practice that filthy pastime of anal sex and other sex act that the human body be not design to do . heterosexual have no more business do these thing then homosexual . do you realise steve that e coli bacteria inhabit the rectum and be in feces ? do you know how sick and e coli infection can make you ? sodomy be akin to have sex in raw sewage .	0
 yes , of course , they could not actually hunt , since that would be illegal , possibly a felony , whihc could lead to forfeiture of your right .	1
what basis do fundamental right derive from ? in other word , how can we tell whether something be a fundamental human right ?	0
oh my star and garter . he actually admit what `` the real issue `` be .	1
oh dear , you be one of those people : a `` twit absolutist `` as you might say . please keep your silly `` ism `` label to yourself . `` moral relativist `` be like `` rectangular square `` : it ' s a tautology .	1
tiger be entitle . because of his money and fame , he ' s entitle to some hot and not - so - hot action .	1
the article caution on blithely use natural selection as an explanation for the feature of the genetic code . article 9 : in this article , the functional integrity and how the architecture of the code relate to it be discuss . from the article :	0
so ss . please explain it all to me . please show that you be not conclusion jumping and make unwarranted extrapolation base on poor understanding of the material . in other word , show me that you understand by explain the research to me . thanks .	1
try the ( law of common sense ) . if your an ex - atheist , you already know the ( law of relativity ) .	1
it ' s sophomoric remark like that that hurt the gay cause in america . god be not mock , though . and i doubt the people be either . and i be glad california outlaw the sin . the only thing you have leave be to hope the far left , spiritually - stunt judge in the us supreme court be pro sodom and gomorrah .	1
and that ' s all irrelevent , because page 240 - 243 concern what happen in the world today , not what happen concern creation . his feeling about god ' s interaction with the world today would be different if he have a basic knowledge of the bible .	0
why not ? you say yourself kalifornia be a `` trend setter `` . it be alread the law in many state .	0
really , then show me how i be wrong - without dogmatic statement . i would suggest , give the fact that you feel the need to ignore science , deny obvious fact of reason , and cling to evolutionary theory , that it be you that have the problem with religion - your naturalistic religion . i would far suggest that you stop attibuting your personal opinion to science , and start call your comment what they really be , personal opinion . - by the way , be everyone who disagree with you promote a `` religious agenda ? `` where have i lean on religion to make my point ? and what make you think that i need religion to defeat your postion as i have here ? i have use science , scientific journal , and good sound reason to defeat your comment . i suggest you rethink what you be say . it sure sound like you be the one with the `` religious agenda . ``	0
read this slow :	1
quote mining . you get to love it . always fascinate when stuff be dishonestly take out of context . normally , we see this from creationists , but you be by no mean the first prolifer who have engage in this practice . but let look at it	1
a taste of what could be our future if the left have its way .	0
microevolution - wikipedia , the free encyclopedia	0
a perfect example of why christian fundamentalismm and evolution can not co - exist . if god be wrong , then the bible be wrong . evolution contradict the bible , plain and simple .	0
the atf declare both . 30 cal m2 ap and 5 . 5 6 mm m855 ball ( w / steel penetrator ) to be `` non - ap `` round . for those of you that have a problem with law abide citizen have and use `` ap `` ammo . wake up ! we be law abide so what be you worried about . or do you think i do not `` need `` it ? if so . who be you to tell me what i `` need `` ? i have a rifle match next month . i think i will go load up some ap for it since ap tend to shoot well in my m1 than regular ball . laugh 	1
not true , california ' s ammendments be not do as well as other state do . you be talk about a very liberal state . if it be decide that marriage be allow by the court , then you be talk about take away right people have be grant by the court . i just do not think that will happen in calf . much too liberal .	0
do not get me wrong sleazyrider i love baby , they be delicious !	1
well , to say it have no mental existence do not really tell the whole story . the fetus will have ( more than likely ) full mental existence in a very short time . it seem to me that if you `` view humanity with mental existance as important `` you ' d also view as important that the unborn baby will indeed reach that point , in all likelihood .	0
oh no , everyone ! our mollusca have be undercut ! whatever shall we do ?	1
and your orwellian position be show .	1
it be horribly oppressive of woman , though , to oppose both abortion and contraceptive . that mean that woman will have no control over their pregnancy at all .	0
because the effectiveness of other method do not come close to that of own a gun for personal protection . if they do then the police would not have gun because it would be redundant and not cost effective .	0
no , i for one dislike your post because i know you intentionally write irrational post to help support your religious cause . just for the record montalban , basically every single legitimate scientist be `` pro - evolution `` . creation theory be not teach in public school , not by chance , but because . gasp it ' s religious mumbo jumbo . there be no evidence to support it . creation fiction have make no progress with it ' s `` faith - base `` ( lackofevidence ) with rational people . and i will also say that i ' d welcome ad hominem over irrational think any day . ad hominem be just a lack of patience , or someone who do not care to hide their emotion or opinion . irrational thinking on the other hand be often only cure by death . someone guilty of ad hominem can still hold a rational debate . the irrational . well , why bother ? - mach	1
then you be just throw around word without know what they mean . instead you give me a link to a page of pseudoscience . be those the one who lie to you ?	0
the other forest do not photosynthesize all year round , the other forest be also in just as much danger as the rainforest . for some reason , radical environmentalist choose to place undue emphasis on the de - forestation of rainforest rather than global forest as a whole .	0
then by that standard , christianity be horse puckey ! christian contradict each other . oh ! but wait . anyone who disagree with you be not `` really `` a christian .	1
manslaughter involve a direct action that cause an unintentional death . miscarriage be involuntary ; besides the person suffer a miscarriage might well want to keep the baby . to equate miscarriage with manslaughter be preposterous .	0
so bush be responsible for the death of third world mother now ? ! get real ! there be billion of people on this planet , choose another vilian for a change .	1
you mean , the perpetrator be convict and the defender acquit ? yes , that ' s the rule and not the exception . notice here how no - one end up dead , or even particularly seriously injure . additionally the circumstance describe be incredibly rare , that ' s why it make the news .	0
do you want something other than peppered moth , bacteria develop resistance to antibiotic , darwin ' s finch , and the other specie of the galapagos ? maybe biologist be not allow to do test on animal that will kill many of them . this remind me of kent hovind ' s reward for evidence of evolution : impossible to fulfill .	0
actually they probably drift much fast than that . probably upon a pole reversal .	0
if this be true , then it should cover the fetus since there be no difference between the fetus and the infant besides size and location . every adult be once a teen , every teen be once a child , every child be once an infant and every infant be once a fetus .	0
the comment of someone with an iq of about 48 . ray m .	1
i think the op say it pretty well . if an organism or cell can process information and then make decision base on that information , that ' s intelligence .	0
yes . the first one isolate be a frame - shift mutation on a plasmid . a fairly common source of useful mutation in bacteria .	0
well i suppose i could ' ve always put up a sign that say `` trespasser will be hold with legal counsel , robber will be shoot , survivor will be shoot again `` but you be just welcome trouble with that .	1
think about what you just type , that do not make any sense .	0
because there be people who be try to deny the theory of evolution it ' s place as a vital part of public school ' s biology curriculum .	0
78.4 year ? well excuse me but i intend to live much long than that . i be think about 112.7 year . yeah . that ' s about right .	1
even the one that be destine to go extinct without produce any `` daughter `` specie ? apeart from that quibble though , you be right . but do not tell the creationsts ; it ' ll only confuse them	1
just as be anti - gun will not compensate for be bear with a small brain .	1
not all thread need to be courttroom style debate . if you choose to aid in establish a work consensus fine . if you want simply to rave and rant there be plenty of venue where you can do that . your participation be welcome as long as you be a participant and be seriously try to resolve the issue . otherwise for heaven sake go do something else .	1
depends on your definition of `` human be . ``	1
be this a rational statement ? if so , prove it rationally , by science .	1
actually , selection occurs by differential reproductive rate . what this mean be that organism which reproduce more will have more offspring than the others ( obviously ) . therefore , traits that help organisms reproduce will become more prevailant .	0
i be think this be the section of the iowa constitution the medium will be talk about next : unlike california , amendment in iowa must pass the legislature first ( simple majority ) before go to the voter . while i know little about the iowa legislature , this seem a no brainer in a populace vote , consider previous vote and more current poll on this subject in iowa . as a rule i lend poll very little credence , but doma pass by a wide majority in 1998 . i doubt thing have change enough to cover the gap , a lot of traditional value and religious folk in iowa .	0
and in those 150 year , all the evolutionist in the world have not be able to falsify or debunk the book of genesis . of course , in their own deluded mind , they actually believe they have do just that .	1
interesting , but it appear to ignore the fact that there be pre - exist variation ( just look at the picture ) . emphasize mutation be ok , but rely solely on them will probably skew result .	0
you be not refer to your home in your little story of helplessness .	0
and she be have unprotected sex ? so she know become pregnant be a possibility ? yeah , i could see that be condemn by pro - lifer .	0
i dunno . what be the scoop here ? you complain about the response we give , and yet you keep come back for more . even people with down syndrome learn enough to only stick their hand in the open flame once .	1
what ' s your point ? unicorns breathe toxic gas and have low density , so they can get around all they want .	1
milesian race v anglo - saxon race . they just happen to be protestant and catholic . sorry , i should have know that would be over your head .	1
what difference do it make ? do you only care about frequent killing and choose to ignore isolated incident ? if so do not that mean that innocent people die only interest you when it ' s in large enough number that you can try and exploit them for your own selfish agenda ?	1
you know brady , you have say a lot of stupid stuff over the year . i even remember find a post of yours where you say all gun and gun owner should be register , but sex offender should not be . this late post of yours be just another senseless and stupid rambling of somebody that ' s so hateful and fearful of an inanimate object that it ' s impossible for him to function in our society and can barely handle his own need .	0
utter x . doctor will regularly provide advice on lifestyle change to those at risk of a variety of disease and condition , contact information as to where they can find support in make those lifestyle change , and if appropriate refer them to psychologist to assist them in make those change . dentist will give long lecture on the evil of eat sugar and suggest appropriate snack replacement for sugary food . what else do `` walk the walk `` entail ? should the `` medical establishment `` follow their patient around and forcibly prevent them from have a lifestyle they believe to be harmful ? then why be not doctor who advise rest and plenty of fluid for a cold in jail ? oh right , because you be lie , as usual . doctor be school in nutrition , however inadequately , this do not mean they be go to recommend crackpot `` raw food `` dietary scheme to prevent destructive `` lamarckian evolution `` on the basis of a single flaw experiment on cat .	1
 wow simone , be you kid me ? you will use this story as an example of how dangerous give birth be on this american forum by refer to a story from sub saharan africa ? and you consider this a rational argument ? here ' s another quote from your link : fistula be a scourge of the poor , affect two million woman and girl , mostly in sub - saharan africa and asia so tell us , please ! how be this an argument which justify abortion in america where fistula be virtually unknown as a result of child birth ? tell me how this quote section below applies to any aspect of medical care in the usa . the woman fill most of ward 2 , a long , one - story building with a cement floor and two row of closely spaced bed against opposite wall . all have suffer from obstruct labor , mean that their baby be too big or in the wrong position to pass through the birth canal . if prolong , obstruct labor often kill the baby , which may then soften enough to fit through the pelvis , so that the mother deliver a corpse . obstruct labor can kill the mother , too , or crush her bladder , uterus and vagina between her pelvic bone and the baby & 8217 ; s skull . the injured tissue dy , leave a fistula : a hole that let urine stream out constantly through the vagina . in some case , the rectum be damage and stool leak out . some woman also have nerve damage in the leg . one of the most striking thing about the woman in ward 2 be how small they be . many stand barely five foot tall , with slight frame and narrow hip , which may have contribute to their problem . girl not fully grow , or woman stunt by malnutrition , often have small pelvis that make them prone to obstruct labor .	0
at your service : comparison i could ' ve just circle the whole thing , but this make it clear . plus it ' s overall body shape be `` fat ``	1
? . either you have misread what i say , twist what i say , or you be just stupid .	1
this decision be not solely base on self , but then , i really do not give a if you want to call me selfish - the fact speak for themselves .	0
put word in my mouth again ? i do not say christian , i say `` god `` . christian , jewish , and muslim all believe in the same `` god `` . - x . i will let crim and lurch respond to the others ; let not let me have all the fun .	0
and more people have die from anti - gun senator ted kennedy ' s drive than will ever die from my ar - 15 .	1
but that be a misunderstanding of what the big bang theory be . what it be not be an explosion . i do not suppose you have actually study any astrophysics or astronomy upon which you base your rejection of the big bang , have you ?	1
right . the frenquecy of the alles have change over time .	0
bob ! you be bad ! 	1
nobody should be force to even have a sonagram . i think that you will find reasonable pro - life and pro - abortion people believe that much .	0
argh . atheism be no belief in a god , `` without belief in god `` . why would you try to prove a negative ? do you wake up today and believe in a uni because you could not prove it do not exist ? richbee have a long way to go to `` prove `` anything other than his fondness for rhetoric . - mach	1
oh , now we be get somewhere . explain more , please . oh , and some evidence of incremental modification would be nice too .	0
so do you read his mind to determine exactly why he bolded that particular set of word ? you be the first mind reader i have encounter here . and consider your disdain and rejection of science from cosmology to biology what do it matter if something be terrible science . accord to you all science should be terrible . why do you attempt to use a tool which you reject as be useful ?	1
oh but you forget the rest of my secret plan . just like hitler , first you take the gun , then you send them to ' jail ' . a jail with ' shower ' and ' oven ' . the most important part of the plan be make sure anti - gunner do not have gun . which ofcourse be not a problem .	1
wow ehat a brave new world you live in . now let say just 1 % of all gun owner resist ( in the us that be several hundred thousand pepper through the land ) . with medium attention to such infighting between government and citizens how do you deal with this ?	1
so , in order to be against gay marriage , a person have to be faithful in his own marriage ? gim me a break . he support what his constituent want him to support or he do not get elect . in case you have not notice , the majority of american be against gay marriage .	1
so when somebody with bad intention break and crawl in through a window , and shut off your power so you can not use the telephone , and come bust through your basement door , shoot them be vigilante justice ? to you this situation do not qualify as self - defense ? i highly doubt the woman be lie about the entire matter , because if she be the prosecuting attorney and the police would not be so willing to not press charge against her .	1
* * nor do i think you at all stupid . i do not debate stupid people , there be no challenge in it . nor do i debate arrant foolishness and irrational notion such as biblical literalism . it ' s no more challenging than shoot fish in a barrel , and no more satisfying than destroy a child ' s faith in the tooth fairy . but i do take offence at you characterize my ability to reason logically and to think with some originality as be nothing more than ' manipulation ' and sophistry .	0
so , one set of creationists be x , but the others be not ?	1
and yet it ' s usually the liberal democrat who be in favor of murder innocent child . 	1
you know something be wrong with this world when people attack the act of post an opinion ( that of m . king ) and another condemns the idea that someone may read it and develop their own opinion . save life be not just a republican goal . and yes it be an act of desperation . all act be an act of desperation when it come to save the natural process of life with out interference of those who place their comfort above the life inside them . whatever be wrong outside the womb , be not the fault of the inhabitant within the womb .	1
so it ' s alright for a evo to insult you and go off on a tangent , and expect to get answer . what ' s the point in answer if your be mock , before you give answer . now i know why there be few creo ' s on this forum .	1
really ? i have argue that god be an epic liar ? can you point out me argue that at all you epic liar ? once again you be interpret what i have say through that sick and unbalanced mind of yours , and then extrapolate that i be now argue in favor of call my god an epic liar . be it absolutely impossible for you to debate issue while actually respond to what we really say rather than read into what we say and redefine it to fit your warped and perverse perspective ? i mean , how sick and disturbed must your power of reason and logic be for you to interpret my argument that man , because of our linear view of time , be misread the fact that god place the star in space at the same time much more recently than it appear to us to have occur , that god be then an epic liar ? be god responsible for how we interpret the evidence when we attempt to do it apart from place him first and foremost into the equation ? be he the liar ? or be you who think like that deceive yourselves by ignore his place in the creation of time and space ? it be just completely beyond you to think from an honest and objective perspective , be not it obvious child ! but for a more practical answer , imagine this . in the beginning , space be a void which span all of eternity . only one object / energy source encompass all of it from one end of its massive emptiness to the other , and that person be my god yahweh . and in one second or minute time , he speak all of the star that have ever exist , at different intensity and strength , which cause them to burn out at different time . but he place them at the very inner and out limit of time and space at that time . liken it to a farmer with a hand full of seed . he pull back his arm and throw those seed to the end of the plot of land he be sow at that time . to the ant on the ground , if they measure the time it would take to reach the farthest seed , it would represent a great distance , but to the farmer it be just one arm throw in time to disperse hundred of seed at one time . now here we be as finite creature who can only see time from our linear perspective . time be plastic . our linear measure be man make for our convenience only . that you place what we call the measure of so call light year be arbitrary at best . but i be get too deep for you and this discussion . the point be that our god have the ability to place the star in every corner of not only what we again , arbitrarily call our universe , but throughout all of time and space . but to we puny finite human who have invent telescope , it appear that these star we be see today be ancient base on the perceive yet arbitrarily arrive at distance you believe they be from us . but since you be unable to even grasp the hugeness of our god , you also fail to appreciate that light year be a measure of distance rather than time . so by that definition alone , it be foolish to equate it with earth time rather than god ability to reach any distant place in time and space and place star there .	1
i disagree for the same reason i have be give all along . there may be some legislation that be pass that have keep corporation small ( anti - trust ) but do it really benefit the society ?	0
maybe he do not punish them .	0
because you people keep want one restriction after another after another after another . nothing be ever good enough for you , you always want more than ever . well we do not want to abide by your wish , gun ownership be a recognize right , and your hatred of right will not be tolerate . we be not go to just stand by and be paint as the bad guy because you have the mentally disabled belief that ban gun ownership will reduce crime , and anybody who disagree with you want to see people kill .	0
you be start to sound like someone who understand evolution . i do not see your argument here , you be basically support the step necessary for natural selection . what you describe be one small step for evolution , you just have to repeat this 1,000 , 000 time over various other environmental and competitive contraints and viola , you will probably see evolution at work on a scale that you can recognize . you be almost there montalban ! - mach	1
/ hypothetical mode on . the state murder an innocent man . / hypothetical mode off .	1
well , it depend on your definition of retarded i guess . the standard to get a driver license be really not that high . think of how dumb the average person be , and realize that 50 % of people be dumber than that . kinda make you cringe . and you wonder what have prevent me from be in an accident ? well , perhaps the fact that i be a concientious , defensive , and skilled driver who excercises caution while on the road . maybe next time someone pull out in front of me , i should just throw my hand in the air and scream `` take the wheel jesus ! `` i be sure some magical be will fly down from heaven and save me from crash . yeah . sure .	0
well then this do not answer my question . if you have 10 doctor for 100 people ( this be just an example ) and only 50 of them have health insurance and each doctor get pay $ 100 a year then your health care per caput be $ 10 ( [ 1 0 doctor x $ 100 ] / 100 people ) . if you change it to 100 people with health insurance you now have $ 10 per caput as well because you population do not change . health care cost be show per caput and not per person insured : per caput health expenditure by country , 2007 & mdash ; infoplease . com so again , if you go from $ 6,000 per caput per that website give above to say switzerland level at $ 4,100 per caput then where do that money come from ?	0
way to miss the entire point , clerisian . my point be that be it a horrible experience for many woman , and that i wish we could strive towards a society where abortion be no longer need . wishful thinking by a midtwenties female who just go through the most horrifying experience of her life , forgive me if i do not clarify well enough . i can not imagine that anyone would disagree with that .	1
you repeat that like it actually mean something ! could it that your side be paranoid look for some vast right wing conspiracy ? maybe it ' s bush ' s fault !	1
you be ask to give us your explanation of evolution . so far you have just regurgitate creationist argument against it , without show that you actually understand what you be argue against . but instead of try to answer the question that be ask of you , you just spat out some more quote . the least you could have do be to use quote that explain evolution as you percieve it , but they be not even on topic , go on about morality and atheism ! you continue to confirm your ignorance for us .	1
misunderstanding or misrepresentation ? biologist and geneticist do not claim that dna be isolate from the environment . we be well aware that the environment can cause mutation under many condition ( cosmic radiation , x - ray , etc . ) . what be deny be that mutation be environmentally direct - in other word , exposure to cosmic radiation will not cause a mutation that will make the organism resistant to cosmic radiation . the mutation will be random . on the other hand , natural selection be , by definition , the response of population to their environment . the environment have be show to have effect on dna , i . e . , the genome of the population .	0
